#    n1        m1        n2        m2     count        mJ       sum-1               T
      0       -11         1       -19    187933       -30     -0.7985E-12       0.000    
      1       -11         0       -19    187997       -30     -0.1704E-12      0.4000E-02
      0       -11         2       -17    188090       -28     -0.4192E-12       0.000    
      1       -11         1       -17    188183       -28      0.3308E-12      0.4000E-02
      2       -11         0       -17    188276       -28      0.1240E-11      0.4001E-02
      0       -11         3       -15    188396       -26     -0.6006E-13      0.4000E-02
      1       -11         2       -15    188516       -26      0.7765E-12      0.4000E-02
      2       -11         1       -15    188636       -26      0.5589E-12      0.8001E-02
      3       -11         0       -15    188756       -26     -0.4570E-12      0.4000E-02
      0       -11         4       -13    188901       -24      0.1554E-13      0.4000E-02
      1       -11         3       -13    189046       -24     -0.7094E-13      0.1200E-01
      2       -11         2       -13    189191       -24     -0.1054E-12      0.1600E-01
      3       -11         1       -13    189336       -24      0.1530E-12      0.1200E-01
      4       -11         0       -13    189481       -24     -0.4274E-13      0.8000E-02
      0       -11         5       -11    189649       -22      0.8948E-13      0.8001E-02
      1       -11         4       -11    189817       -22      0.7394E-13      0.1600E-01
      2       -11         3       -11    189985       -22      0.2371E-12      0.2400E-01
      3       -11         2       -11    190153       -22      0.5107E-14      0.2400E-01
      4       -11         1       -11    190321       -22     -0.1031E-12      0.2000E-01
      5       -11         0       -11    190489       -22      0.3975E-13      0.8000E-02
      0       -11         6        -9    190678       -20     -0.1010E-13      0.1200E-01
      1       -11         5        -9    190867       -20      0.1315E-12      0.2400E-01
      2       -11         4        -9    191056       -20     -0.1239E-12      0.3600E-01
      3       -11         3        -9    191245       -20     -0.2787E-12      0.4000E-01
      4       -11         2        -9    191434       -20      0.8438E-13      0.3600E-01
      5       -11         1        -9    191623       -20      0.1492E-12      0.2400E-01
      6       -11         0        -9    191812       -20      0.2109E-13      0.1200E-01
      0       -11         7        -7    192020       -18     -0.3542E-13      0.1200E-01
      1       -11         6        -7    192228       -18     -0.4252E-13      0.3200E-01
      2       -11         5        -7    192436       -18     -0.1545E-12      0.4800E-01
      3       -11         4        -7    192644       -18     -0.3364E-13      0.5600E-01
      4       -11         3        -7    192852       -18      0.1004E-12      0.5600E-01
      5       -11         2        -7    193060       -18      0.1310E-12      0.4400E-01
      6       -11         1        -7    193268       -18     -0.2909E-13      0.3200E-01
      7       -11         0        -7    193476       -18     -0.3442E-13      0.1200E-01
      0       -11         8        -5    193701       -16     -0.3586E-13      0.1200E-01
      1       -11         7        -5    193926       -16     -0.3830E-13      0.4000E-01
      2       -11         6        -5    194151       -16     -0.8893E-13      0.5600E-01
      3       -11         5        -5    194376       -16      0.9659E-13      0.7200E-01
      4       -11         4        -5    194601       -16     -0.3775E-14      0.7200E-01
      5       -11         3        -5    194826       -16     -0.2243E-13      0.6400E-01
      6       -11         2        -5    195051       -16     -0.3120E-13      0.4800E-01
      7       -11         1        -5    195276       -16     -0.1132E-13      0.2400E-01
      8       -11         0        -5    195501       -16     -0.2665E-14      0.8001E-02
      0       -11         9        -3    195741       -14     -0.2220E-13      0.1600E-01
      1       -11         8        -3    195981       -14      0.3064E-13      0.4400E-01
      2       -11         7        -3    196221       -14     -0.4874E-13      0.6400E-01
      3       -11         6        -3    196461       -14      0.9859E-13      0.8400E-01
      4       -11         5        -3    196701       -14      0.1079E-12      0.8401E-01
      5       -11         4        -3    196941       -14      0.1066E-13      0.7601E-01
      6       -11         3        -3    197181       -14     -0.7661E-14      0.5600E-01
      7       -11         2        -3    197421       -14     -0.6106E-14      0.3200E-01
      8       -11         1        -3    197661       -14      0.1332E-13      0.1600E-01
      9       -11         0        -3    197901       -14      0.6217E-14      0.8001E-02
      0       -11        10        -1    198154       -12      0.5174E-13      0.1600E-01
      1       -11         9        -1    198407       -12     -0.2909E-13      0.4000E-01
      2       -11         8        -1    198660       -12      0.1288E-13      0.6801E-01
      3       -11         7        -1    198913       -12     -0.6828E-13      0.8800E-01
      4       -11         6        -1    199166       -12      0.5973E-13      0.8801E-01
      5       -11         5        -1    199419       -12     -0.6439E-14      0.7600E-01
      6       -11         4        -1    199672       -12      0.3264E-13      0.5600E-01
      7       -11         3        -1    199925       -12      0.2087E-13      0.3600E-01
      8       -11         2        -1    200178       -12      0.1088E-13      0.2000E-01
      9       -11         1        -1    200431       -12      0.6217E-14      0.4001E-02
     10       -11         0        -1    200684       -12      0.3109E-14      0.4000E-02
      0       -11        10         1    200948       -10     -0.1776E-13      0.1600E-01
      1       -11         9         1    201212       -10      0.4174E-13      0.4000E-01
      2       -11         8         1    201476       -10     -0.4707E-13      0.6400E-01
      3       -11         7         1    201740       -10     -0.2232E-13      0.8000E-01
      4       -11         6         1    202004       -10     -0.7860E-13      0.8000E-01
      5       -11         5         1    202268       -10     -0.2676E-13      0.7201E-01
      6       -11         4         1    202532       -10      0.4663E-14      0.5200E-01
      7       -11         3         1    202796       -10      0.6661E-15      0.3200E-01
      8       -11         2         1    203060       -10      0.2442E-14      0.1200E-01
      9       -11         1         1    203324       -10      0.7327E-14      0.8000E-02
     10       -11         0         1    203588       -10      0.2220E-14       0.000    
      0       -11         9         3    203861        -8     -0.2887E-14      0.1600E-01
      1       -11         8         3    204134        -8      0.1110E-13      0.3600E-01
      2       -11         7         3    204407        -8      0.6217E-13      0.5600E-01
      3       -11         6         3    204680        -8      0.3908E-13      0.6800E-01
      4       -11         5         3    204953        -8     -0.6362E-13      0.7201E-01
      5       -11         4         3    205226        -8     -0.1688E-13      0.6000E-01
      6       -11         3         3    205499        -8     -0.3020E-13      0.4000E-01
      7       -11         2         3    205772        -8      0.4441E-14      0.2400E-01
      8       -11         1         3    206045        -8      0.4441E-14      0.8000E-02
      9       -11         0         3    206318        -8      0.2887E-14      0.4000E-02
      0       -11         8         5    206598        -6      0.3553E-14      0.1200E-01
      1       -11         7         5    206878        -6      0.3153E-13      0.2800E-01
      2       -11         6         5    207158        -6      0.1332E-14      0.4400E-01
      3       -11         5         5    207438        -6      0.5085E-13      0.6000E-01
      4       -11         4         5    207718        -6      0.1066E-13      0.5600E-01
      5       -11         3         5    207998        -6      0.2287E-13      0.4400E-01
      6       -11         2         5    208278        -6     -0.1332E-14      0.2800E-01
      7       -11         1         5    208558        -6     -0.2220E-14      0.1200E-01
      8       -11         0         5    208838        -6      0.8882E-15      0.4000E-02
      0       -11         7         7    209123        -4     -0.7661E-14      0.8001E-02
      1       -11         6         7    209408        -4     -0.2442E-14      0.2400E-01
      2       -11         5         7    209693        -4     -0.2531E-13      0.3600E-01
      3       -11         4         7    209978        -4      0.3397E-13      0.4400E-01
      4       -11         3         7    210263        -4     -0.7216E-14      0.4400E-01
      5       -11         2         7    210548        -4      0.9770E-14      0.2800E-01
      6       -11         1         7    210833        -4      0.1088E-13      0.1600E-01
      7       -11         0         7    211118        -4      0.2887E-14      0.4000E-02
      0       -11         6         9    211406        -2      0.4885E-14      0.4000E-02
      1       -11         5         9    211694        -2     -0.7772E-15      0.2000E-01
      2       -11         4         9    211982        -2     -0.1155E-13      0.2800E-01
      3       -11         3         9    212270        -2      0.2887E-14      0.3200E-01
      4       -11         2         9    212558        -2     -0.2154E-13      0.2800E-01
      5       -11         1         9    212846        -2      0.1554E-13      0.1600E-01
      6       -11         0         9    213134        -2      0.1998E-14      0.4000E-02
      0       -11         5        11    213423         0      0.4663E-14      0.4001E-02
      1       -11         4        11    213712         0     -0.3886E-14      0.1600E-01
      2       -11         3        11    214001         0     -0.4330E-14      0.2000E-01
      3       -11         2        11    214290         0     -0.2887E-14      0.2000E-01
      4       -11         1        11    214579         0     -0.2442E-14      0.1600E-01
      5       -11         0        11    214868         0      0.8882E-14      0.4000E-02
      0       -11         4        13    215156         2      0.1110E-14      0.4001E-02
      1       -11         3        13    215444         2      0.8882E-15      0.8000E-02
      2       -11         2        13    215732         2      0.1110E-14      0.1600E-01
      3       -11         1        13    216020         2     -0.9992E-15      0.1200E-01
      4       -11         0        13    216308         2     -0.4441E-15      0.4000E-02
      0       -11         3        15    216593         4     -0.6550E-14      0.4000E-02
      1       -11         2        15    216878         4      0.2665E-14      0.4001E-02
      2       -11         1        15    217163         4     -0.1110E-15      0.8000E-02
      3       -11         0        15    217448         4      0.2220E-14      0.4000E-02
      0       -11         2        17    217728         6     -0.1332E-14      0.4001E-02
      1       -11         1        17    218008         6     -0.9992E-15       0.000    
      2       -11         0        17    218288         6     -0.3442E-14      0.4000E-02
      0       -11         1        19    218561         8     -0.3442E-14      0.4000E-02
      1       -11         0        19    218834         8       0.000           0.000    
      0       -11         0        21    219098        10     -0.2665E-14       0.000    
      0       -10         0       -22    219131       -32      0.9737E-12       0.000    
      0       -10         1       -20    219195       -30      0.1315E-12      0.4000E-02
      1       -10         0       -20    219259       -30     -0.7980E-12       0.000    
      0       -10         2       -18    219352       -28     -0.9825E-13       0.000    
      1       -10         1       -18    219445       -28     -0.9481E-12      0.4001E-02
      2       -10         0       -18    219538       -28     -0.1260E-12      0.4000E-02
      0       -10         3       -16    219658       -26     -0.1876E-12       0.000    
      1       -10         2       -16    219778       -26     -0.5586E-12      0.8000E-02
      2       -10         1       -16    219898       -26      0.1577E-12      0.4001E-02
      3       -10         0       -16    220018       -26      0.6275E-12      0.8000E-02
      0       -10         4       -14    220163       -24     -0.9792E-13      0.4000E-02
      1       -10         3       -14    220308       -24     -0.1755E-12      0.8001E-02
      2       -10         2       -14    220453       -24      0.5562E-12      0.1200E-01
      3       -10         1       -14    220598       -24     -0.4996E-13      0.1200E-01
      4       -10         0       -14    220743       -24     -0.1161E-12      0.8001E-02
      0       -10         5       -12    220911       -22     -0.1577E-13      0.8000E-02
      1       -10         4       -12    221079       -22      0.1998E-12      0.1600E-01
      2       -10         3       -12    221247       -22      0.6661E-13      0.2000E-01
      3       -10         2       -12    221415       -22      0.4086E-13      0.2400E-01
      4       -10         1       -12    221583       -22     -0.1559E-12      0.1600E-01
      5       -10         0       -12    221751       -22      0.1714E-12      0.1200E-01
      0       -10         6       -10    221940       -20     -0.8882E-15      0.8000E-02
      1       -10         5       -10    222129       -20      0.4663E-13      0.2000E-01
      2       -10         4       -10    222318       -20      0.6282E-12      0.3200E-01
      3       -10         3       -10    222507       -20     -0.4186E-12      0.4000E-01
      4       -10         2       -10    222696       -20      0.3642E-12      0.3200E-01
      5       -10         1       -10    222885       -20       0.000          0.2800E-01
      6       -10         0       -10    223074       -20      0.7705E-13      0.1200E-01
      0       -10         7        -8    223282       -18     -0.7438E-14      0.8000E-02
      1       -10         6        -8    223490       -18      0.4308E-13      0.2800E-01
      2       -10         5        -8    223698       -18     -0.1483E-12      0.4400E-01
      3       -10         4        -8    223906       -18     -0.1468E-12      0.5200E-01
      4       -10         3        -8    224114       -18     -0.1176E-12      0.5600E-01
      5       -10         2        -8    224322       -18      0.6661E-13      0.4400E-01
      6       -10         1        -8    224530       -18     -0.7216E-14      0.3200E-01
      7       -10         0        -8    224738       -18      0.6639E-13      0.1200E-01
      0       -10         8        -6    224963       -16     -0.2265E-13      0.1600E-01
      1       -10         7        -6    225188       -16     -0.1277E-13      0.3200E-01
      2       -10         6        -6    225413       -16     -0.1175E-12      0.5600E-01
      3       -10         5        -6    225638       -16     -0.6350E-13      0.6800E-01
      4       -10         4        -6    225863       -16      0.2580E-12      0.7200E-01
      5       -10         3        -6    226088       -16      0.7017E-13      0.6800E-01
      6       -10         2        -6    226313       -16      0.7017E-13      0.5200E-01
      7       -10         1        -6    226538       -16     -0.2953E-13      0.2800E-01
      8       -10         0        -6    226763       -16     -0.1066E-13      0.1200E-01
      0       -10         9        -4    227003       -14      0.4485E-13      0.1200E-01
      1       -10         8        -4    227243       -14      0.4885E-14      0.4000E-01
      2       -10         7        -4    227483       -14      0.1776E-14      0.6400E-01
      3       -10         6        -4    227723       -14      0.2420E-13      0.8401E-01
      4       -10         5        -4    227963       -14      0.7772E-14      0.8801E-01
      5       -10         4        -4    228203       -14      0.1710E-13      0.8400E-01
      6       -10         3        -4    228443       -14      0.1554E-13      0.6400E-01
      7       -10         2        -4    228683       -14     -0.8216E-14      0.4000E-01
      8       -10         1        -4    228923       -14      0.1155E-13      0.2000E-01
      9       -10         0        -4    229163       -14      0.3331E-14      0.8001E-02
      0       -10        10        -2    229416       -12      0.2309E-13      0.1600E-01
      1       -10         9        -2    229669       -12     -0.3897E-13      0.4000E-01
      2       -10         8        -2    229922       -12      0.2909E-13      0.6800E-01
      3       -10         7        -2    230175       -12      0.1386E-12      0.9201E-01
      4       -10         6        -2    230428       -12      0.1736E-12      0.9601E-01
      5       -10         5        -2    230681       -12      0.1519E-12      0.9201E-01
      6       -10         4        -2    230934       -12      0.7572E-13      0.7200E-01
      7       -10         3        -2    231187       -12      0.1599E-13      0.4400E-01
      8       -10         2        -2    231440       -12     -0.1343E-13      0.2800E-01
      9       -10         1        -2    231693       -12      0.5773E-14      0.1200E-01
     10       -10         0        -2    231946       -12      0.1177E-13      0.4000E-02
      0       -10        11         0    232210       -10     -0.1732E-13      0.1200E-01
      1       -10        10         0    232474       -10     -0.3708E-13      0.4000E-01
      2       -10         9         0    232738       -10     -0.3730E-13      0.6800E-01
      3       -10         8         0    233002       -10     -0.5496E-13      0.8801E-01
      4       -10         7         0    233266       -10      0.4685E-13      0.9201E-01
      5       -10         6         0    233530       -10      0.4174E-13      0.8801E-01
      6       -10         5         0    233794       -10      0.9837E-13      0.6800E-01
      7       -10         4         0    234058       -10      0.5329E-14      0.4800E-01
      8       -10         3         0    234322       -10     -0.1021E-13      0.2400E-01
      9       -10         2         0    234586       -10      0.3997E-14      0.1200E-01
     10       -10         1         0    234850       -10      0.9770E-14      0.4000E-02
     11       -10         0         0    235114       -10      0.5551E-14       0.000    
      0       -10        10         2    235387        -8      0.4219E-14      0.1200E-01
      1       -10         9         2    235660        -8     -0.1554E-13      0.3600E-01
      2       -10         8         2    235933        -8     -0.3020E-13      0.6000E-01
      3       -10         7         2    236206        -8     -0.4252E-13      0.8000E-01
      4       -10         6         2    236479        -8     -0.1932E-13      0.8401E-01
      5       -10         5         2    236752        -8     -0.7760E-13      0.8000E-01
      6       -10         4         2    237025        -8      0.2220E-13      0.5600E-01
      7       -10         3         2    237298        -8      0.4885E-14      0.4000E-01
      8       -10         2         2    237571        -8     -0.1021E-13      0.2000E-01
      9       -10         1         2    237844        -8      0.3997E-14      0.8001E-02
     10       -10         0         2    238117        -8      0.9548E-14      0.4000E-02
      0       -10         9         4    238397        -6      0.6661E-15      0.8000E-02
      1       -10         8         4    238677        -6      0.3086E-13      0.3200E-01
      2       -10         7         4    238957        -6      0.2909E-13      0.5200E-01
      3       -10         6         4    239237        -6      0.2065E-13      0.6800E-01
      4       -10         5         4    239517        -6     -0.4996E-14      0.7200E-01
      5       -10         4         4    239797        -6     -0.9326E-14      0.6400E-01
      6       -10         3         4    240077        -6      0.3775E-14      0.4400E-01
      7       -10         2         4    240357        -6     -0.1144E-13      0.2800E-01
      8       -10         1         4    240637        -6      0.8882E-15      0.1200E-01
      9       -10         0         4    240917        -6      0.3331E-14      0.4000E-02
      0       -10         8         6    241202        -4     -0.6661E-15      0.8000E-02
      1       -10         7         6    241487        -4      0.6661E-15      0.2400E-01
      2       -10         6         6    241772        -4      0.1221E-13      0.4400E-01
      3       -10         5         6    242057        -4      0.2331E-13      0.5600E-01
      4       -10         4         6    242342        -4      0.3531E-13      0.5600E-01
      5       -10         3         6    242627        -4      0.2642E-13      0.4800E-01
      6       -10         2         6    242912        -4      0.2309E-13      0.3200E-01
      7       -10         1         6    243197        -4      0.1110E-14      0.1600E-01
      8       -10         0         6    243482        -4     -0.3775E-14      0.4000E-02
      0       -10         7         8    243770        -2      0.6439E-14      0.8000E-02
      1       -10         6         8    244058        -2      0.5551E-14      0.1600E-01
      2       -10         5         8    244346        -2     -0.9881E-14      0.3600E-01
      3       -10         4         8    244634        -2      0.2931E-13      0.4400E-01
      4       -10         3         8    244922        -2     -0.2331E-14      0.4000E-01
      5       -10         2         8    245210        -2      0.8882E-14      0.3200E-01
      6       -10         1         8    245498        -2      0.1199E-13      0.2000E-01
      7       -10         0         8    245786        -2      0.1110E-14      0.4000E-02
      0       -10         6        10    246075         0      0.9104E-14      0.4001E-02
      1       -10         5        10    246364         0      0.2220E-14      0.1600E-01
      2       -10         4        10    246653         0     -0.1887E-13      0.2800E-01
      3       -10         3        10    246942         0      0.2220E-15      0.3200E-01
      4       -10         2        10    247231         0     -0.1565E-13      0.2800E-01
      5       -10         1        10    247520         0      0.5329E-14      0.1600E-01
      6       -10         0        10    247809         0      0.1421E-13      0.8001E-02
      0       -10         5        12    248097         2     -0.4441E-15      0.4000E-02
      1       -10         4        12    248385         2     -0.2776E-14      0.8000E-02
      2       -10         3        12    248673         2     -0.7550E-14      0.2000E-01
      3       -10         2        12    248961         2     -0.5440E-14      0.2000E-01
      4       -10         1        12    249249         2     -0.2887E-14      0.1600E-01
      5       -10         0        12    249537         2      0.6217E-14      0.4000E-02
      0       -10         4        14    249822         4      0.4885E-14      0.4000E-02
      1       -10         3        14    250107         4     -0.3220E-14      0.8001E-02
      2       -10         2        14    250392         4     -0.9992E-15      0.1200E-01
      3       -10         1        14    250677         4     -0.5551E-14      0.1200E-01
      4       -10         0        14    250962         4     -0.3109E-14      0.8001E-02
      0       -10         3        16    251242         6     -0.6661E-14       0.000    
      1       -10         2        16    251522         6     -0.2220E-14      0.4000E-02
      2       -10         1        16    251802         6      0.6661E-15      0.8001E-02
      3       -10         0        16    252082         6      0.6883E-14      0.4000E-02
      0       -10         2        18    252355         8      0.1332E-14      0.4000E-02
      1       -10         1        18    252628         8     -0.1554E-14      0.4000E-02
      2       -10         0        18    252901         8      0.6661E-15       0.000    
      0       -10         1        20    253165        10     -0.6328E-14      0.4001E-02
      1       -10         0        20    253429        10     -0.1998E-14       0.000    
      0       -10         0        22    253682        12      0.5107E-14       0.000    
      0        -9         0       -23    253715       -32      0.1245E-11       0.000    
      0        -9         1       -21    253779       -30      0.3799E-12      0.4000E-02
      1        -9         0       -21    253843       -30      0.1319E-12       0.000    
      0        -9         2       -19    253936       -28      0.4219E-14       0.000    
      1        -9         1       -19    254029       -28     -0.4283E-12      0.4000E-02
      2        -9         0       -19    254122       -28     -0.4375E-12       0.000    
      0        -9         3       -17    254242       -26     -0.1745E-12      0.4000E-02
      1        -9         2       -17    254362       -26      0.9859E-13      0.4001E-02
      2        -9         1       -17    254482       -26      0.1572E-12      0.8000E-02
      3        -9         0       -17    254602       -26      0.3524E-12      0.4000E-02
      0        -9         4       -15    254747       -24      0.1354E-13      0.4001E-02
      1        -9         3       -15    254892       -24     -0.8904E-13      0.8000E-02
      2        -9         2       -15    255037       -24      0.2864E-13      0.1200E-01
      3        -9         1       -15    255182       -24      0.2383E-12      0.8000E-02
      4        -9         0       -15    255327       -24      0.1199E-12      0.8001E-02
      0        -9         5       -13    255495       -22     -0.9159E-13      0.8000E-02
      1        -9         4       -13    255663       -22     -0.1776E-14      0.1200E-01
      2        -9         3       -13    255831       -22     -0.1338E-12      0.2000E-01
      3        -9         2       -13    255999       -22     -0.3109E-13      0.2000E-01
      4        -9         1       -13    256167       -22     -0.7983E-13      0.1600E-01
      5        -9         0       -13    256335       -22      0.6906E-13      0.8000E-02
      0        -9         6       -11    256524       -20     -0.4130E-13      0.8001E-02
      1        -9         5       -11    256713       -20     -0.1155E-13      0.2000E-01
      2        -9         4       -11    256902       -20      0.2207E-12      0.2800E-01
      3        -9         3       -11    257091       -20     -0.5673E-13      0.3600E-01
      4        -9         2       -11    257280       -20      0.1601E-12      0.3200E-01
      5        -9         1       -11    257469       -20     -0.8837E-13      0.2400E-01
      6        -9         0       -11    257658       -20     -0.5718E-13      0.1200E-01
      0        -9         7        -9    257866       -18     -0.9215E-14      0.8001E-02
      1        -9         6        -9    258074       -18      0.9259E-13      0.2400E-01
      2        -9         5        -9    258282       -18     -0.8271E-13      0.4000E-01
      3        -9         4        -9    258490       -18      0.1377E-13      0.4800E-01
      4        -9         3        -9    258698       -18     -0.1410E-12      0.5200E-01
      5        -9         2        -9    258906       -18     -0.7550E-14      0.4400E-01
      6        -9         1        -9    259114       -18      0.9637E-13      0.3200E-01
      7        -9         0        -9    259322       -18      0.8660E-14      0.1200E-01
      0        -9         8        -7    259547       -16     -0.3109E-14      0.1200E-01
      1        -9         7        -7    259772       -16      0.1621E-13      0.3200E-01
      2        -9         6        -7    259997       -16     -0.6795E-13      0.4800E-01
      3        -9         5        -7    260222       -16     -0.1252E-12      0.6800E-01
      4        -9         4        -7    260447       -16     -0.7261E-13      0.7201E-01
      5        -9         3        -7    260672       -16      0.1377E-13      0.6800E-01
      6        -9         2        -7    260897       -16     -0.3264E-13      0.5200E-01
      7        -9         1        -7    261122       -16      0.8660E-14      0.3200E-01
      8        -9         0        -7    261347       -16     -0.7772E-15      0.1200E-01
      0        -9         9        -5    261587       -14      0.2021E-13      0.1200E-01
      1        -9         8        -5    261827       -14     -0.2265E-13      0.3600E-01
      2        -9         7        -5    262067       -14      0.1665E-13      0.6000E-01
      3        -9         6        -5    262307       -14     -0.9293E-13      0.7600E-01
      4        -9         5        -5    262547       -14      0.1443E-13      0.9201E-01
      5        -9         4        -5    262787       -14      0.4419E-13      0.8401E-01
      6        -9         3        -5    263027       -14     -0.1044E-13      0.7200E-01
      7        -9         2        -5    263267       -14     -0.1632E-13      0.4800E-01
      8        -9         1        -5    263507       -14     -0.2331E-14      0.2800E-01
      9        -9         0        -5    263747       -14      0.9104E-14      0.8000E-02
      0        -9        10        -3    264000       -12     -0.1743E-13      0.1200E-01
      1        -9         9        -3    264253       -12     -0.3109E-13      0.4000E-01
      2        -9         8        -3    264506       -12     -0.4241E-13      0.6400E-01
      3        -9         7        -3    264759       -12      0.5596E-13      0.8801E-01
      4        -9         6        -3    265012       -12      0.7550E-14      0.1000    
      5        -9         5        -3    265265       -12     -0.5040E-13      0.1000    
      6        -9         4        -3    265518       -12     -0.2343E-13      0.8401E-01
      7        -9         3        -3    265771       -12     -0.3708E-13      0.5600E-01
      8        -9         2        -3    266024       -12      0.4663E-14      0.3600E-01
      9        -9         1        -3    266277       -12      0.4663E-14      0.1600E-01
     10        -9         0        -3    266530       -12      0.4441E-14      0.4000E-02
      0        -9        11        -1    266794       -10      0.1088E-13      0.1200E-01
      1        -9        10        -1    267058       -10     -0.2776E-14      0.4000E-01
      2        -9         9        -1    267322       -10     -0.9326E-14      0.6400E-01
      3        -9         8        -1    267586       -10     -0.1610E-13      0.9201E-01
      4        -9         7        -1    267850       -10      0.8260E-13      0.1000    
      5        -9         6        -1    268114       -10      0.5684E-13      0.1040    
      6        -9         5        -1    268378       -10      0.8682E-13      0.8400E-01
      7        -9         4        -1    268642       -10      0.1665E-13      0.6000E-01
      8        -9         3        -1    268906       -10     -0.3664E-14      0.3600E-01
      9        -9         2        -1    269170       -10      0.1155E-13      0.2000E-01
     10        -9         1        -1    269434       -10      0.3553E-14      0.8001E-02
     11        -9         0        -1    269698       -10      0.5329E-14       0.000    
      0        -9        11         1    269971        -8     -0.5995E-14      0.1200E-01
      1        -9        10         1    270244        -8     -0.2887E-14      0.3600E-01
      2        -9         9         1    270517        -8     -0.1100E-12      0.6000E-01
      3        -9         8         1    270790        -8     -0.9259E-13      0.8801E-01
      4        -9         7         1    271063        -8     -0.5096E-13      0.9601E-01
      5        -9         6         1    271336        -8      0.2798E-13      0.9601E-01
      6        -9         5         1    271609        -8      0.8615E-13      0.7600E-01
      7        -9         4         1    271882        -8      0.2776E-13      0.5600E-01
      8        -9         3         1    272155        -8      0.8882E-14      0.3200E-01
      9        -9         2         1    272428        -8      0.7327E-14      0.1600E-01
     10        -9         1         1    272701        -8      0.5551E-14      0.8001E-02
     11        -9         0         1    272974        -8      0.4441E-14       0.000    
      0        -9        10         3    273254        -6      0.1554E-14      0.1200E-01
      1        -9         9         3    273534        -6      0.9326E-14      0.2800E-01
      2        -9         8         3    273814        -6     -0.2986E-13      0.5200E-01
      3        -9         7         3    274094        -6     -0.2087E-13      0.7600E-01
      4        -9         6         3    274374        -6     -0.5607E-13      0.8801E-01
      5        -9         5         3    274654        -6     -0.1091E-12      0.8401E-01
      6        -9         4         3    274934        -6      0.1910E-13      0.6400E-01
      7        -9         3         3    275214        -6     -0.6106E-14      0.4800E-01
      8        -9         2         3    275494        -6      0.5329E-14      0.2400E-01
      9        -9         1         3    275774        -6      0.3997E-14      0.8001E-02
     10        -9         0         3    276054        -6      0.1110E-14      0.4000E-02
      0        -9         9         5    276339        -4      0.1377E-13      0.8001E-02
      1        -9         8         5    276624        -4      0.4308E-13      0.2400E-01
      2        -9         7         5    276909        -4      0.1821E-13      0.4800E-01
      3        -9         6         5    277194        -4     -0.2676E-13      0.6400E-01
      4        -9         5         5    277479        -4      0.1132E-13      0.7201E-01
      5        -9         4         5    277764        -4     -0.6195E-13      0.6800E-01
      6        -9         3         5    278049        -4     -0.6439E-14      0.5200E-01
      7        -9         2         5    278334        -4     -0.1732E-13      0.2800E-01
      8        -9         1         5    278619        -4     -0.3109E-14      0.1600E-01
      9        -9         0         5    278904        -4      0.3997E-14      0.4000E-02
      0        -9         8         7    279192        -2      0.1110E-14      0.8001E-02
      1        -9         7         7    279480        -2      0.1887E-13      0.2000E-01
      2        -9         6         7    279768        -2      0.2176E-13      0.3600E-01
      3        -9         5         7    280056        -2      0.3064E-13      0.5200E-01
      4        -9         4         7    280344        -2      0.4996E-13      0.6000E-01
      5        -9         3         7    280632        -2      0.1954E-13      0.5200E-01
      6        -9         2         7    280920        -2      0.2820E-13      0.3200E-01
      7        -9         1         7    281208        -2     -0.3109E-14      0.2000E-01
      8        -9         0         7    281496        -2      0.1110E-14      0.4000E-02
      0        -9         7         9    281785         0     -0.5551E-14      0.8000E-02
      1        -9         6         9    282074         0     -0.3886E-14      0.1200E-01
      2        -9         5         9    282363         0      0.6661E-14      0.3200E-01
      3        -9         4         9    282652         0      0.1443E-13      0.4400E-01
      4        -9         3         9    282941         0      0.1577E-13      0.4400E-01
      5        -9         2         9    283230         0      0.5329E-14      0.3200E-01
      6        -9         1         9    283519         0       0.000          0.2000E-01
      7        -9         0         9    283808         0     -0.4441E-15      0.4000E-02
      0        -9         6        11    284096         2     -0.3331E-14      0.4000E-02
      1        -9         5        11    284384         2      0.1221E-13      0.1200E-01
      2        -9         4        11    284672         2     -0.2243E-13      0.2400E-01
      3        -9         3        11    284960         2      0.1998E-14      0.3200E-01
      4        -9         2        11    285248         2     -0.8105E-14      0.2400E-01
      5        -9         1        11    285536         2      0.1332E-14      0.2000E-01
      6        -9         0        11    285824         2      0.9326E-14      0.8001E-02
      0        -9         5        13    286109         4     -0.3331E-14      0.4000E-02
      1        -9         4        13    286394         4      0.2220E-14      0.8001E-02
      2        -9         3        13    286679         4     -0.1410E-13      0.1600E-01
      3        -9         2        13    286964         4     -0.3775E-14      0.2000E-01
      4        -9         1        13    287249         4     -0.7550E-14      0.1600E-01
      5        -9         0        13    287534         4      0.6661E-14      0.8000E-02
      0        -9         4        15    287814         6     -0.4885E-14       0.000    
      1        -9         3        15    288094         6       0.000          0.8001E-02
      2        -9         2        15    288374         6     -0.1110E-15      0.1200E-01
      3        -9         1        15    288654         6     -0.1665E-14      0.8000E-02
      4        -9         0        15    288934         6      0.2887E-14      0.8001E-02
      0        -9         3        17    289207         8     -0.5440E-14       0.000    
      1        -9         2        17    289480         8     -0.2887E-14      0.8000E-02
      2        -9         1        17    289753         8     -0.1221E-14      0.4000E-02
      3        -9         0        17    290026         8      0.4441E-14      0.4001E-02
      0        -9         2        19    290290        10     -0.3109E-14      0.4000E-02
      1        -9         1        19    290554        10      0.1998E-14      0.4000E-02
      2        -9         0        19    290818        10     -0.5662E-14       0.000    
      0        -9         1        21    291071        12     -0.4441E-15      0.4000E-02
