#    n1        m1        n2        m2     count        mJ       sum-1               T
      0         0         6        -4     30026        -4      0.1998E-14       0.000    
      1         0         5        -4     30103        -4     -0.2220E-14       0.000    
      2         0         4        -4     30180        -4     -0.6661E-15       0.000    
      3         0         3        -4     30257        -4     -0.1443E-14      0.4001E-02
      4         0         2        -4     30334        -4     -0.1221E-14       0.000    
      5         0         1        -4     30411        -4     -0.4441E-15       0.000    
      6         0         0        -4     30488        -4      0.4441E-15       0.000    
      0         0         7        -2     30568        -2     -0.2220E-15       0.000    
      1         0         6        -2     30648        -2     -0.1665E-14       0.000    
      2         0         5        -2     30728        -2     -0.2665E-14       0.000    
      3         0         4        -2     30808        -2     -0.1110E-14      0.4000E-02
      4         0         3        -2     30888        -2     -0.1887E-14       0.000    
      5         0         2        -2     30968        -2      0.4441E-15       0.000    
      6         0         1        -2     31048        -2      0.8882E-15       0.000    
      7         0         0        -2     31128        -2      0.1776E-14       0.000    
      0         0         8         0     31209         0     -0.6661E-15      0.4000E-02
      1         0         7         0     31290         0     -0.1554E-14       0.000    
      2         0         6         0     31371         0     -0.6661E-15       0.000    
      3         0         5         0     31452         0     -0.3109E-14       0.000    
      4         0         4         0     31533         0     -0.1887E-14       0.000    
      5         0         3         0     31614         0     -0.1221E-14      0.4000E-02
      6         0         2         0     31695         0      0.1776E-14       0.000    
      7         0         1         0     31776         0      0.3331E-14       0.000    
      8         0         0         0     31857         0      0.5995E-14       0.000    
      0         0         7         2     31937         2     -0.2220E-15       0.000    
      1         0         6         2     32017         2     -0.1776E-14       0.000    
      2         0         5         2     32097         2     -0.2887E-14       0.000    
      3         0         4         2     32177         2     -0.1221E-14      0.4001E-02
      4         0         3         2     32257         2     -0.1665E-14       0.000    
      5         0         2         2     32337         2      0.2220E-15       0.000    
      6         0         1         2     32417         2      0.8882E-15      0.4000E-02
      7         0         0         2     32497         2      0.1776E-14       0.000    
      0         0         6         4     32574         4      0.1776E-14       0.000    
      1         0         5         4     32651         4     -0.2442E-14       0.000    
      2         0         4         4     32728         4     -0.8882E-15       0.000    
      3         0         3         4     32805         4     -0.1443E-14       0.000    
      4         0         2         4     32882         4     -0.9992E-15      0.4000E-02
      5         0         1         4     32959         4     -0.4441E-15       0.000    
      6         0         0         4     33036         4      0.4441E-15       0.000    
      0         0         5         6     33108         6     -0.2887E-14       0.000    
      1         0         4         6     33180         6     -0.5551E-15       0.000    
      2         0         3         6     33252         6     -0.4441E-15       0.000    
      3         0         2         6     33324         6     -0.1443E-14       0.000    
      4         0         1         6     33396         6     -0.2442E-14      0.4000E-02
      5         0         0         6     33468         6     -0.2220E-15       0.000    
      0         0         4         8     33533         8     -0.1887E-14       0.000    
      1         0         3         8     33598         8     -0.3109E-14       0.000    
      2         0         2         8     33663         8     -0.1776E-14       0.000    
      3         0         1         8     33728         8      0.2220E-15       0.000    
      4         0         0         8     33793         8     -0.1554E-14       0.000    
      0         0         3        10     33849        10     -0.2442E-14       0.000    
      1         0         2        10     33905        10     -0.3331E-14       0.000    
      2         0         1        10     33961        10     -0.1776E-14       0.000    
      3         0         0        10     34017        10      0.4441E-15       0.000    
      0         0         2        12     34062        12     -0.3997E-14       0.000    
      1         0         1        12     34107        12     -0.1554E-14       0.000    
      2         0         0        12     34152        12     -0.1110E-15       0.000    
      0         0         1        14     34184        14     -0.2887E-14       0.000    
      1         0         0        14     34216        14     -0.1776E-14       0.000    
      0         0         0        16     34233        16     -0.2776E-14       0.000    
      0         1         0       -15     34265       -14     -0.2554E-14       0.000    
      0         1         1       -13     34310       -12     -0.2442E-14       0.000    
      1         1         0       -13     34355       -12     -0.3664E-14       0.000    
      0         1         2       -11     34411       -10     -0.3775E-14       0.000    
      1         1         1       -11     34467       -10     -0.2887E-14      0.4001E-02
      2         1         0       -11     34523       -10     -0.3331E-15       0.000    
      0         1         3        -9     34588        -8     -0.8882E-15       0.000    
      1         1         2        -9     34653        -8     -0.5995E-14       0.000    
      2         1         1        -9     34718        -8      0.1554E-14       0.000    
      3         1         0        -9     34783        -8     -0.1110E-14       0.000    
      0         1         4        -7     34855        -6     -0.1776E-14       0.000    
      1         1         3        -7     34927        -6     -0.2331E-14       0.000    
      2         1         2        -7     34999        -6     -0.5551E-15       0.000    
      3         1         1        -7     35071        -6     -0.1443E-14       0.000    
      4         1         0        -7     35143        -6     -0.1443E-14       0.000    
      0         1         5        -5     35220        -4     -0.9992E-15       0.000    
      1         1         4        -5     35297        -4     -0.3331E-14       0.000    
      2         1         3        -5     35374        -4     -0.9992E-15       0.000    
      3         1         2        -5     35451        -4     -0.1776E-14      0.4000E-02
      4         1         1        -5     35528        -4     -0.8882E-15       0.000    
      5         1         0        -5     35605        -4     -0.9992E-15       0.000    
      0         1         6        -3     35685        -2     -0.2665E-14       0.000    
      1         1         5        -3     35765        -2     -0.2776E-14       0.000    
      2         1         4        -3     35845        -2      0.2220E-15       0.000    
      3         1         3        -3     35925        -2     -0.1110E-14       0.000    
      4         1         2        -3     36005        -2      0.2220E-15      0.4000E-02
      5         1         1        -3     36085        -2      0.2665E-14       0.000    
      6         1         0        -3     36165        -2      0.4441E-14       0.000    
      0         1         7        -1     36246         0     -0.2887E-14       0.000    
      1         1         6        -1     36327         0     -0.1887E-14       0.000    
      2         1         5        -1     36408         0     -0.1110E-14       0.000    
      3         1         4        -1     36489         0     -0.3442E-14      0.4000E-02
      4         1         3        -1     36570         0     -0.2331E-14       0.000    
      5         1         2        -1     36651         0      0.1776E-14       0.000    
      6         1         1        -1     36732         0      0.2442E-14       0.000    
      7         1         0        -1     36813         0      0.2665E-14       0.000    
      0         1         7         1     36893         2     -0.2998E-14       0.000    
      1         1         6         1     36973         2     -0.2331E-14      0.4001E-02
      2         1         5         1     37053         2     -0.1554E-14       0.000    
      3         1         4         1     37133         2     -0.5995E-14       0.000    
      4         1         3         1     37213         2     -0.4774E-14      0.4000E-02
      5         1         2         1     37293         2      0.6661E-15       0.000    
      6         1         1         1     37373         2      0.2442E-14       0.000    
      7         1         0         1     37453         2      0.2887E-14       0.000    
      0         1         6         3     37530         4     -0.2776E-14       0.000    
      1         1         5         3     37607         4     -0.3109E-14       0.000    
      2         1         4         3     37684         4     -0.2665E-14       0.000    
      3         1         3         3     37761         4     -0.3442E-14      0.4000E-02
      4         1         2         3     37838         4     -0.2998E-14       0.000    
      5         1         1         3     37915         4      0.1998E-14       0.000    
      6         1         0         3     37992         4      0.3553E-14       0.000    
      0         1         5         5     38064         6     -0.1776E-14       0.000    
      1         1         4         5     38136         6     -0.3442E-14       0.000    
      2         1         3         5     38208         6     -0.1776E-14      0.4000E-02
      3         1         2         5     38280         6     -0.1665E-14       0.000    
      4         1         1         5     38352         6     -0.8882E-15       0.000    
      5         1         0         5     38424         6       0.000           0.000    
      0         1         4         7     38489         8     -0.3442E-14       0.000    
      1         1         3         7     38554         8     -0.2887E-14       0.000    
      2         1         2         7     38619         8      0.2220E-15      0.4001E-02
      3         1         1         7     38684         8     -0.1221E-14       0.000    
      4         1         0         7     38749         8     -0.1443E-14       0.000    
      0         1         3         9     38805        10     -0.2109E-14       0.000    
      1         1         2         9     38861        10     -0.5773E-14       0.000    
      2         1         1         9     38917        10      0.2220E-14       0.000    
      3         1         0         9     38973        10     -0.8882E-15       0.000    
      0         1         2        11     39018        12     -0.4108E-14       0.000    
      1         1         1        11     39063        12     -0.3664E-14       0.000    
      2         1         0        11     39108        12      0.8882E-15       0.000    
      0         1         1        13     39140        14     -0.2109E-14       0.000    
      1         1         0        13     39172        14     -0.4108E-14       0.000    
      0         1         0        15     39189        16     -0.1776E-14       0.000    
      0         2         0       -14     39234       -12     -0.3220E-14       0.000    
      0         2         1       -12     39290       -10     -0.3331E-14       0.000    
      1         2         0       -12     39346       -10     -0.9992E-15       0.000    
      0         2         2       -10     39411        -8     -0.3997E-14       0.000    
      1         2         1       -10     39476        -8     -0.1998E-14       0.000    
      2         2         0       -10     39541        -8      0.1776E-14       0.000    
      0         2         3        -8     39613        -6     -0.3997E-14      0.4000E-02
      1         2         2        -8     39685        -6      0.1110E-14       0.000    
      2         2         1        -8     39757        -6     -0.2442E-14       0.000    
      3         2         0        -8     39829        -6     -0.4441E-15       0.000    
      0         2         4        -6     39906        -4     -0.1665E-14       0.000    
      1         2         3        -6     39983        -4     -0.2109E-14       0.000    
      2         2         2        -6     40060        -4     -0.1221E-14       0.000    
      3         2         1        -6     40137        -4     -0.3331E-15       0.000    
      4         2         0        -6     40214        -4     -0.2220E-15       0.000    
      0         2         5        -4     40294        -2     -0.3220E-14       0.000    
      1         2         4        -4     40374        -2     -0.1443E-14       0.000    
      2         2         3        -4     40454        -2     -0.1443E-14      0.4000E-02
      3         2         2        -4     40534        -2     -0.2220E-15       0.000    
      4         2         1        -4     40614        -2      0.8882E-15       0.000    
      5         2         0        -4     40694        -2       0.000           0.000    
      0         2         6        -2     40775         0     -0.2554E-14       0.000    
      1         2         5        -2     40856         0     -0.2109E-14       0.000    
      2         2         4        -2     40937         0     -0.1443E-14       0.000    
      3         2         3        -2     41018         0      0.1554E-14      0.4000E-02
      4         2         2        -2     41099         0       0.000           0.000    
      5         2         1        -2     41180         0      0.8882E-15       0.000    
      6         2         0        -2     41261         0      0.2220E-14       0.000    
      0         2         7         0     41341         2     -0.3109E-14       0.000    
      1         2         6         0     41421         2     -0.2220E-14      0.4001E-02
      2         2         5         0     41501         2     -0.9992E-15       0.000    
      3         2         4         0     41581         2     -0.1221E-14       0.000    
      4         2         3         0     41661         2      0.6661E-15       0.000    
      5         2         2         0     41741         2       0.000          0.4000E-02
      6         2         1         0     41821         2      0.3109E-14       0.000    
      7         2         0         0     41901         2      0.6439E-14       0.000    
      0         2         6         2     41978         4     -0.3331E-14       0.000    
      1         2         5         2     42055         4     -0.2998E-14       0.000    
      2         2         4         2     42132         4     -0.3442E-14       0.000    
      3         2         3         2     42209         4     -0.4552E-14      0.4000E-02
      4         2         2         2     42286         4     -0.1665E-14       0.000    
      5         2         1         2     42363         4      0.4441E-15       0.000    
      6         2         0         2     42440         4      0.1110E-14       0.000    
      0         2         5         4     42512         6     -0.4441E-14       0.000    
      1         2         4         4     42584         6     -0.2442E-14      0.4000E-02
      2         2         3         4     42656         6     -0.3442E-14       0.000    
      3         2         2         4     42728         6      0.2220E-15       0.000    
      4         2         1         4     42800         6      0.1332E-14       0.000    
      5         2         0         4     42872         6     -0.2220E-15       0.000    
      0         2         4         6     42937         8     -0.2998E-14      0.4001E-02
      1         2         3         6     43002         8     -0.1665E-14       0.000    
      2         2         2         6     43067         8       0.000           0.000    
      3         2         1         6     43132         8     -0.1665E-14       0.000    
      4         2         0         6     43197         8     -0.3331E-15       0.000    
      0         2         3         8     43253        10     -0.5329E-14       0.000    
      1         2         2         8     43309        10      0.1998E-14       0.000    
      2         2         1         8     43365        10     -0.2331E-14       0.000    
      3         2         0         8     43421        10     -0.1443E-14       0.000    
      0         2         2        10     43466        12     -0.4330E-14       0.000    
      1         2         1        10     43511        12     -0.2109E-14      0.4000E-02
      2         2         0        10     43556        12      0.2887E-14       0.000    
      0         2         1        12     43588        14     -0.4330E-14       0.000    
      1         2         0        12     43620        14      0.1332E-14       0.000    
      0         2         0        14     43637        16     -0.4330E-14       0.000    
      0         3         0       -13     43693       -10     -0.1221E-14       0.000    
      0         3         1       -11     43758        -8     -0.3331E-15       0.000    
      1         3         0       -11     43823        -8     -0.1776E-14       0.000    
      0         3         2        -9     43895        -6     -0.3664E-14       0.000    
      1         3         1        -9     43967        -6      0.6661E-15       0.000    
      2         3         0        -9     44039        -6      0.6661E-15       0.000    
      0         3         3        -7     44116        -4     -0.9992E-15       0.000    
      1         3         2        -7     44193        -4     -0.2665E-14       0.000    
      2         3         1        -7     44270        -4     -0.1332E-14       0.000    
      3         3         0        -7     44347        -4     -0.1998E-14       0.000    
      0         3         4        -5     44427        -2     -0.1887E-14       0.000    
      1         3         3        -5     44507        -2     -0.1998E-14       0.000    
      2         3         2        -5     44587        -2     -0.1776E-14      0.4000E-02
      3         3         1        -5     44667        -2     -0.2220E-15       0.000    
      4         3         0        -5     44747        -2     -0.7772E-15       0.000    
      0         3         5        -3     44828         0     -0.1554E-14       0.000    
      1         3         4        -3     44909         0     -0.1332E-14       0.000    
      2         3         3        -3     44990         0     -0.2554E-14       0.000    
      3         3         2        -3     45071         0     -0.1221E-14       0.000    
      4         3         1        -3     45152         0      0.8882E-15      0.4000E-02
      5         3         0        -3     45233         0      0.3331E-14       0.000    
      0         3         6        -1     45313         2     -0.8882E-15       0.000    
      1         3         5        -1     45393         2      0.2220E-15       0.000    
      2         3         4        -1     45473         2     -0.5551E-15       0.000    
      3         3         3        -1     45553         2     -0.4441E-15       0.000    
      4         3         2        -1     45633         2      0.2220E-14      0.4001E-02
      5         3         1        -1     45713         2      0.1998E-14       0.000    
      6         3         0        -1     45793         2      0.3109E-14       0.000    
      0         3         6         1     45870         4     -0.1332E-14       0.000    
      1         3         5         1     45947         4     -0.6661E-15       0.000    
      2         3         4         1     46024         4     -0.3997E-14       0.000    
      3         3         3         1     46101         4     -0.2331E-14      0.4000E-02
      4         3         2         1     46178         4     -0.4441E-15       0.000    
      5         3         1         1     46255         4      0.1332E-14       0.000    
      6         3         0         1     46332         4      0.3331E-14       0.000    
      0         3         5         3     46404         6     -0.2665E-14       0.000    
      1         3         4         3     46476         6     -0.1776E-14      0.4000E-02
      2         3         3         3     46548         6     -0.2776E-14       0.000    
      3         3         2         3     46620         6     -0.1443E-14       0.000    
      4         3         1         3     46692         6      0.1554E-14      0.4000E-02
      5         3         0         3     46764         6      0.1554E-14       0.000    
      0         3         4         5     46829         8     -0.2776E-14       0.000    
      1         3         3         5     46894         8     -0.1221E-14       0.000    
      2         3         2         5     46959         8     -0.2554E-14       0.000    
      3         3         1         5     47024         8     -0.2998E-14       0.000    
      4         3         0         5     47089         8     -0.2220E-15       0.000    
      0         3         3         7     47145        10     -0.1221E-14       0.000    
      1         3         2         7     47201        10     -0.2887E-14      0.4001E-02
      2         3         1         7     47257        10     -0.2220E-15       0.000    
      3         3         0         7     47313        10     -0.2776E-14       0.000    
      0         3         2         9     47358        12     -0.3997E-14       0.000    
      1         3         1         9     47403        12       0.000           0.000    
      2         3         0         9     47448        12     -0.2220E-14       0.000    
      0         3         1        11     47480        14      0.6661E-15       0.000    
      1         3         0        11     47512        14     -0.1110E-14       0.000    
      0         3         0        13     47529        16     -0.6661E-15       0.000    
      0         4         0       -12     47594        -8     -0.1110E-15       0.000    
      0         4         1       -10     47666        -6     -0.4441E-15       0.000    
      1         4         0       -10     47738        -6       0.000           0.000    
      0         4         2        -8     47815        -4      0.1998E-14       0.000    
      1         4         1        -8     47892        -4     -0.2220E-15       0.000    
      2         4         0        -8     47969        -4     -0.7772E-15       0.000    
      0         4         3        -6     48049        -2     -0.1110E-14       0.000    
      1         4         2        -6     48129        -2     -0.1221E-14       0.000    
      2         4         1        -6     48209        -2      0.2220E-15      0.4000E-02
      3         4         0        -6     48289        -2     -0.1110E-14       0.000    
      0         4         4        -4     48370         0     -0.3997E-14       0.000    
      1         4         3        -4     48451         0     -0.2665E-14       0.000    
      2         4         2        -4     48532         0      0.8882E-15       0.000    
      3         4         1        -4     48613         0     -0.8882E-15       0.000    
      4         4         0        -4     48694         0     -0.6661E-15       0.000    
      0         4         5        -2     48774         2     -0.3442E-14       0.000    
      1         4         4        -2     48854         2     -0.5551E-15       0.000    
      2         4         3        -2     48934         2     -0.2220E-15      0.4000E-02
      3         4         2        -2     49014         2      0.2220E-15       0.000    
      4         4         1        -2     49094         2      0.1776E-14       0.000    
      5         4         0        -2     49174         2      0.1776E-14       0.000    
      0         4         6         0     49251         4     -0.2665E-14       0.000    
      1         4         5         0     49328         4     -0.2331E-14       0.000    
      2         4         4         0     49405         4     -0.3331E-15      0.4000E-02
      3         4         3         0     49482         4      0.2220E-15       0.000    
      4         4         2         0     49559         4      0.2220E-14       0.000    
      5         4         1         0     49636         4      0.2887E-14       0.000    
      6         4         0         0     49713         4      0.8882E-14       0.000    
      0         4         5         2     49785         6     -0.3442E-14      0.4001E-02
      1         4         4         2     49857         6     -0.6661E-15       0.000    
      2         4         3         2     49929         6      0.8882E-15       0.000    
      3         4         2         2     50001         6     -0.1554E-14       0.000    
      4         4         1         2     50073         6      0.4441E-15      0.4000E-02
      5         4         0         2     50145         6       0.000           0.000    
      0         4         4         4     50210         8     -0.3220E-14       0.000    
      1         4         3         4     50275         8     -0.3220E-14       0.000    
      2         4         2         4     50340         8     -0.5440E-14       0.000    
      3         4         1         4     50405         8     -0.4441E-15       0.000    
      4         4         0         4     50470         8      0.4441E-15      0.4000E-02
      0         4         3         6     50526        10     -0.1887E-14       0.000    
      1         4         2         6     50582        10     -0.9992E-15       0.000    
      2         4         1         6     50638        10     -0.2998E-14       0.000    
      3         4         0         6     50694        10     -0.1554E-14       0.000    
      0         4         2         8     50739        12      0.1776E-14       0.000    
      1         4         1         8     50784        12     -0.2887E-14       0.000    
      2         4         0         8     50829        12     -0.4330E-14       0.000    
      0         4         1        10     50861        14     -0.1221E-14       0.000    
      1         4         0        10     50893        14     -0.3997E-14       0.000    
      0         4         0        12     50910        16      0.3775E-14       0.000    
      0         5         0       -11     50982        -6     -0.5551E-15       0.000    
      0         5         1        -9     51059        -4      0.4441E-15       0.000    
      1         5         0        -9     51136        -4     -0.5551E-15      0.4000E-02
      0         5         2        -7     51216        -2      0.1332E-14       0.000    
      1         5         1        -7     51296        -2      0.2220E-15       0.000    
      2         5         0        -7     51376        -2      0.3331E-14       0.000    
      0         5         3        -5     51457         0     -0.4441E-15       0.000    
      1         5         2        -5     51538         0     -0.2220E-15       0.000    
      2         5         1        -5     51619         0      0.6661E-15       0.000    
      3         5         0        -5     51700         0      0.1998E-14       0.000    
      0         5         4        -3     51780         2     -0.3220E-14       0.000    
      1         5         3        -3     51860         2     -0.1443E-14       0.000    
      2         5         2        -3     51940         2     -0.1110E-14       0.000    
      3         5         1        -3     52020         2      0.2220E-15      0.4001E-02
      4         5         0        -3     52100         2      0.2665E-14       0.000    
      0         5         5        -1     52177         4     -0.3331E-14       0.000    
      1         5         4        -1     52254         4     -0.1887E-14       0.000    
      2         5         3        -1     52331         4     -0.9992E-15       0.000    
      3         5         2        -1     52408         4      0.1554E-14       0.000    
      4         5         1        -1     52485         4      0.8882E-15      0.4000E-02
      5         5         0        -1     52562         4      0.4885E-14       0.000    
      0         5         5         1     52634         6     -0.2220E-14       0.000    
      1         5         4         1     52706         6     -0.1887E-14       0.000    
      2         5         3         1     52778         6       0.000           0.000    
      3         5         2         1     52850         6     -0.3331E-15      0.4000E-02
      4         5         1         1     52922         6      0.8882E-15       0.000    
      5         5         0         1     52994         6      0.3997E-14       0.000    
      0         5         4         3     53059         8     -0.3442E-14       0.000    
      1         5         3         3     53124         8     -0.4885E-14       0.000    
      2         5         2         3     53189         8      0.2220E-15       0.000    
      3         5         1         3     53254         8      0.2220E-14      0.4000E-02
      4         5         0         3     53319         8      0.1998E-14       0.000    
      0         5         3         5     53375        10     -0.3109E-14       0.000    
      1         5         2         5     53431        10     -0.2554E-14       0.000    
      2         5         1         5     53487        10     -0.1554E-14       0.000    
      3         5         0         5     53543        10      0.4441E-15       0.000    
      0         5         2         7     53588        12     -0.2776E-14       0.000    
      1         5         1         7     53633        12     -0.3775E-14      0.4001E-02
      2         5         0         7     53678        12     -0.2442E-14       0.000    
      0         5         1         9     53710        14     -0.4552E-14       0.000    
      1         5         0         9     53742        14      0.1110E-14       0.000    
      0         5         0        11     53759        16     -0.4996E-14       0.000    
      0         6         0       -10     53836        -4      0.4663E-14       0.000    
      0         6         1        -8     53916        -2     -0.4441E-15       0.000    
      1         6         0        -8     53996        -2       0.000           0.000    
      0         6         2        -6     54077         0     -0.8882E-15       0.000    
      1         6         1        -6     54158         0      0.6661E-15       0.000    
      2         6         0        -6     54239         0      0.6661E-15       0.000    
      0         6         3        -4     54319         2     -0.2109E-14       0.000    
      1         6         2        -4     54399         2      0.2220E-15       0.000    
      2         6         1        -4     54479         2      0.2220E-15       0.000    
      3         6         0        -4     54559         2      0.1776E-14      0.4000E-02
      0         6         4        -2     54636         4     -0.1776E-14       0.000    
      1         6         3        -2     54713         4     -0.6661E-15       0.000    
      2         6         2        -2     54790         4      0.2220E-15       0.000    
      3         6         1        -2     54867         4      0.1332E-14       0.000    
      4         6         0        -2     54944         4      0.2887E-14       0.000    
      0         6         5         0     55016         6     -0.1998E-14       0.000    
      1         6         4         0     55088         6     -0.1887E-14      0.4000E-02
      2         6         3         0     55160         6     -0.5551E-15       0.000    
      3         6         2         0     55232         6      0.2887E-14       0.000    
      4         6         1         0     55304         6      0.4219E-14       0.000    
      5         6         0         0     55376         6      0.3775E-14       0.000    
      0         6         4         2     55441         8     -0.2665E-14       0.000    
      1         6         3         2     55506         8     -0.9992E-15       0.000    
      2         6         2         2     55571         8      0.1776E-14      0.4000E-02
      3         6         1         2     55636         8      0.1332E-14       0.000    
      4         6         0         2     55701         8      0.1332E-14       0.000    
      0         6         3         4     55757        10     -0.4330E-14       0.000    
      1         6         2         4     55813        10     -0.3220E-14       0.000    
      2         6         1         4     55869        10      0.1998E-14      0.4001E-02
      3         6         0         4     55925        10      0.1776E-14       0.000    
      0         6         2         6     55970        12     -0.4663E-14       0.000    
      1         6         1         6     56015        12     -0.5995E-14       0.000    
      2         6         0         6     56060        12     -0.8882E-15       0.000    
      0         6         1         8     56092        14      0.8882E-15       0.000    
      1         6         0         8     56124        14     -0.2220E-15       0.000    
      0         6         0        10     56141        16     -0.5662E-14       0.000    
      0         7         0        -9     56221        -2      0.1776E-14       0.000    
      0         7         1        -7     56302         0     -0.5551E-15       0.000    
      1         7         0        -7     56383         0      0.4441E-15       0.000    
      0         7         2        -5     56463         2      0.1776E-14       0.000    
      1         7         1        -5     56543         2      0.1110E-14       0.000    
      2         7         0        -5     56623         2      0.3997E-14       0.000    
      0         7         3        -3     56700         4     -0.2998E-14       0.000    
      1         7         2        -3     56777         4     -0.2220E-15      0.4000E-02
      2         7         1        -3     56854         4     -0.1110E-15       0.000    
      3         7         0        -3     56931         4      0.3775E-14       0.000    
      0         7         4        -1     57003         6     -0.2331E-14       0.000    
      1         7         3        -1     57075         6     -0.8882E-15       0.000    
      2         7         2        -1     57147         6      0.1998E-14       0.000    
      3         7         1        -1     57219         6      0.1998E-14       0.000    
      4         7         0        -1     57291         6      0.3775E-14      0.4000E-02
      0         7         4         1     57356         8     -0.2109E-14       0.000    
      1         7         3         1     57421         8      0.6661E-15       0.000    
      2         7         2         1     57486         8      0.1998E-14       0.000    
      3         7         1         1     57551         8      0.2442E-14       0.000    
      4         7         0         1     57616         8      0.2442E-14       0.000    
      0         7         3         3     57672        10     -0.3553E-14       0.000    
      1         7         2         3     57728        10      0.1998E-14      0.4000E-02
      2         7         1         3     57784        10       0.000           0.000    
      3         7         0         3     57840        10      0.3553E-14       0.000    
      0         7         2         5     57885        12     -0.3220E-14       0.000    
      1         7         1         5     57930        12      0.1332E-14       0.000    
      2         7         0         5     57975        12      0.2887E-14       0.000    
      0         7         1         7     58007        14     -0.5551E-15       0.000    
      1         7         0         7     58039        14     -0.1221E-14       0.000    
      0         7         0         9     58056        16      0.3553E-14       0.000    
      0         8         0        -8     58137         0      0.2665E-14       0.000    
      0         8         1        -6     58217         2     -0.1110E-15       0.000    
      1         8         0        -6     58297         2      0.8882E-15      0.4001E-02
      0         8         2        -4     58374         4     -0.7772E-15       0.000    
      1         8         1        -4     58451         4      0.8882E-15       0.000    
      2         8         0        -4     58528         4      0.5995E-14       0.000    
      0         8         3        -2     58600         6     -0.6661E-15       0.000    
      1         8         2        -2     58672         6     -0.6661E-15       0.000    
      2         8         1        -2     58744         6      0.4663E-14       0.000    
      3         8         0        -2     58816         6      0.1110E-14       0.000    
      0         8         4         0     58881         8     -0.1110E-14       0.000    
      1         8         3         0     58946         8       0.000           0.000    
      2         8         2         0     59011         8      0.1998E-14      0.4000E-02
      3         8         1         0     59076         8      0.2442E-14       0.000    
      4         8         0         0     59141         8      0.5329E-14       0.000    
      0         8         3         2     59197        10     -0.7772E-15       0.000    
      1         8         2         2     59253        10     -0.1887E-14       0.000    
      2         8         1         2     59309        10      0.4885E-14       0.000    
      3         8         0         2     59365        10       0.000           0.000    
      0         8         2         4     59410        12     -0.1443E-14       0.000    
      1         8         1         4     59455        12      0.1332E-14      0.4000E-02
      2         8         0         4     59500        12      0.4219E-14       0.000    
      0         8         1         6     59532        14     -0.1998E-14       0.000    
      1         8         0         6     59564        14      0.3775E-14       0.000    
      0         8         0         8     59581        16     -0.2887E-14       0.000    
      0         9         0        -7     59661         2      0.3331E-14       0.000    
      0         9         1        -5     59738         4      0.4441E-15       0.000    
      1         9         0        -5     59815         4      0.2887E-14       0.000    
      0         9         2        -3     59887         6      0.1110E-14       0.000    
      1         9         1        -3     59959         6      0.3109E-14       0.000    
      2         9         0        -3     60031         6      0.1110E-14       0.000    
      0         9         3        -1     60096         8       0.000           0.000    
      1         9         2        -1     60161         8      0.4441E-14       0.000    
      2         9         1        -1     60226         8     -0.8882E-15      0.4000E-02
      3         9         0        -1     60291         8      0.4885E-14       0.000    
      0         9         3         1     60347        10      0.8882E-15       0.000    
      1         9         2         1     60403        10      0.3775E-14       0.000    
      2         9         1         1     60459        10     -0.8882E-15       0.000    
      3         9         0         1     60515        10      0.3775E-14       0.000    
      0         9         2         3     60560        12      0.2220E-14       0.000    
      1         9         1         3     60605        12      0.1332E-14       0.000    
      2         9         0         3     60650        12      0.1554E-14       0.000    
      0         9         1         5     60682        14      0.3331E-14      0.4001E-02
      1         9         0         5     60714        14     -0.2220E-15       0.000    
      0         9         0         7     60731        16      0.2220E-13       0.000    
      0        10         0        -6     60808         4      0.6439E-14       0.000    
      0        10         1        -4     60880         6      0.1998E-14       0.000    
      1        10         0        -4     60952         6      0.2665E-14       0.000    
      0        10         2        -2     61017         8      0.3109E-14       0.000    
      1        10         1        -2     61082         8      0.1332E-14       0.000    
      2        10         0        -2     61147         8      0.1332E-14       0.000    
      0        10         3         0     61203        10      0.1776E-14       0.000    
      1        10         2         0     61259        10      0.1110E-14       0.000    
      2        10         1         0     61315        10      0.1776E-14       0.000    
      3        10         0         0     61371        10      0.4441E-14       0.000    
      0        10         2         2     61416        12      0.2887E-14       0.000    
      1        10         1         2     61461        12      0.1110E-14      0.4000E-02
      2        10         0         2     61506        12      0.1110E-14       0.000    
      0        10         1         4     61538        14     -0.4441E-15       0.000    
      1        10         0         4     61570        14     -0.2109E-14       0.000    
      0        10         0         6     61587        16      0.1465E-13       0.000    
      0        11         0        -5     61659         6      0.1776E-14       0.000    
      0        11         1        -3     61724         8      0.6661E-15       0.000    
      1        11         0        -3     61789         8      0.4441E-14       0.000    
      0        11         2        -1     61845        10      0.2220E-14       0.000    
      1        11         1        -1     61901        10      0.1776E-14       0.000    
      2        11         0        -1     61957        10      0.2665E-14       0.000    
      0        11         2         1     62002        12      0.3775E-14       0.000    
      1        11         1         1     62047        12      0.1998E-14       0.000    
      2        11         0         1     62092        12      0.1776E-14       0.000    
      0        11         1         3     62124        14     -0.2554E-14       0.000    
      1        11         0         3     62156        14      0.5995E-14      0.4000E-02
      0        11         0         5     62173        16     -0.1110E-15       0.000    
      0        12         0        -4     62238         8      0.3331E-14       0.000    
      0        12         1        -2     62294        10      0.2220E-14       0.000    
      1        12         0        -2     62350        10      0.2220E-14       0.000    
      0        12         2         0     62395        12      0.3553E-14       0.000    
      1        12         1         0     62440        12      0.3553E-14       0.000    
      2        12         0         0     62485        12      0.2887E-14       0.000    
      0        12         1         2     62517        14      0.5107E-14       0.000    
      1        12         0         2     62549        14      0.1332E-14       0.000    
