#    n1        m1        n2        m2     count        mJ       sum-1               T
      1        -4         3        -8     41146       -12     -0.2109E-14      0.4000E-02
      2        -4         2        -8     41231       -12       0.000           0.000    
      3        -4         1        -8     41316       -12     -0.5995E-14      0.4000E-02
      4        -4         0        -8     41401       -12     -0.3442E-14       0.000    
      0        -4         5        -6     41497       -10     -0.3886E-14       0.000    
      1        -4         4        -6     41593       -10      0.2220E-15      0.4000E-02
      2        -4         3        -6     41689       -10     -0.6106E-14       0.000    
      3        -4         2        -6     41785       -10     -0.5995E-14      0.4001E-02
      4        -4         1        -6     41881       -10     -0.1110E-15      0.4000E-02
      5        -4         0        -6     41977       -10     -0.4441E-15       0.000    
      0        -4         6        -4     42082        -8     -0.3331E-15       0.000    
      1        -4         5        -4     42187        -8     -0.3442E-14      0.4000E-02
      2        -4         4        -4     42292        -8     -0.3886E-14      0.4000E-02
      3        -4         3        -4     42397        -8     -0.1044E-13      0.4001E-02
      4        -4         2        -4     42502        -8     -0.2109E-14      0.4000E-02
      5        -4         1        -4     42607        -8      0.1110E-14      0.4000E-02
      6        -4         0        -4     42712        -8      0.5995E-14       0.000    
      0        -4         7        -2     42824        -6     -0.9992E-15       0.000    
      1        -4         6        -2     42936        -6     -0.1776E-14      0.4000E-02
      2        -4         5        -2     43048        -6     -0.1443E-14      0.4001E-02
      3        -4         4        -2     43160        -6     -0.1110E-14      0.4000E-02
      4        -4         3        -2     43272        -6     -0.2665E-14      0.8000E-02
      5        -4         2        -2     43384        -6     -0.2554E-14      0.4001E-02
      6        -4         1        -2     43496        -6      0.5773E-14       0.000    
      7        -4         0        -2     43608        -6      0.2220E-14       0.000    
      0        -4         8         0     43725        -4     -0.1332E-14      0.4000E-02
      1        -4         7         0     43842        -4     -0.8882E-15       0.000    
      2        -4         6         0     43959        -4     -0.6661E-15      0.4000E-02
      3        -4         5         0     44076        -4      0.1110E-14      0.8001E-02
      4        -4         4         0     44193        -4      0.2442E-14      0.4000E-02
      5        -4         3         0     44310        -4      0.6661E-15      0.4000E-02
      6        -4         2         0     44427        -4      0.7994E-14      0.4000E-02
      7        -4         1         0     44544        -4      0.4219E-14       0.000    
      8        -4         0         0     44661        -4      0.6217E-14       0.000    
      0        -4         7         2     44781        -2     -0.8882E-15       0.000    
      1        -4         6         2     44901        -2     -0.6661E-15      0.4001E-02
      2        -4         5         2     45021        -2     -0.3442E-14      0.4000E-02
      3        -4         4         2     45141        -2      0.4441E-15      0.4000E-02
      4        -4         3         2     45261        -2     -0.1554E-14      0.4000E-02
      5        -4         2         2     45381        -2      0.6661E-15      0.4001E-02
      6        -4         1         2     45501        -2      0.5995E-14      0.4000E-02
      7        -4         0         2     45621        -2      0.2665E-14       0.000    
      0        -4         6         4     45742         0      0.1110E-14       0.000    
      1        -4         5         4     45863         0     -0.5107E-14       0.000    
      2        -4         4         4     45984         0     -0.2665E-14      0.4000E-02
      3        -4         3         4     46105         0     -0.5218E-14      0.4000E-02
      4        -4         2         4     46226         0     -0.1554E-14      0.4001E-02
      5        -4         1         4     46347         0     -0.1998E-14      0.4000E-02
      6        -4         0         4     46468         0      0.6439E-14       0.000    
      0        -4         5         6     46588         2     -0.2554E-14       0.000    
      1        -4         4         6     46708         2     -0.1332E-14      0.4000E-02
      2        -4         3         6     46828         2     -0.3997E-14       0.000    
      3        -4         2         6     46948         2     -0.8882E-15      0.4000E-02
      4        -4         1         6     47068         2      0.2220E-14      0.4001E-02
      5        -4         0         6     47188         2       0.000           0.000    
      0        -4         4         8     47305         4     -0.1998E-14       0.000    
      1        -4         3         8     47422         4     -0.3331E-14       0.000    
      2        -4         2         8     47539         4      0.1776E-14      0.4000E-02
      3        -4         1         8     47656         4      0.1998E-14       0.000    
      4        -4         0         8     47773         4      0.1998E-14      0.4000E-02
      0        -4         3        10     47885         6     -0.2331E-14       0.000    
      1        -4         2        10     47997         6     -0.2220E-14       0.000    
      2        -4         1        10     48109         6     -0.1110E-15       0.000    
      3        -4         0        10     48221         6      0.1110E-14       0.000    
      0        -4         2        12     48326         8     -0.3220E-14       0.000    
      1        -4         1        12     48431         8     -0.1221E-14      0.4000E-02
      2        -4         0        12     48536         8      0.1554E-14       0.000    
      0        -4         1        14     48632        10     -0.8882E-15       0.000    
      1        -4         0        14     48728        10     -0.1221E-14       0.000    
      0        -4         0        16     48813        12     -0.8882E-15       0.000    
      0        -3         0       -17     48834       -20     -0.5884E-14       0.000    
      0        -3         1       -15     48874       -18      0.6661E-15       0.000    
      1        -3         0       -15     48914       -18      0.3109E-14       0.000    
      0        -3         2       -13     48971       -16     -0.3109E-14       0.000    
      1        -3         1       -13     49028       -16     -0.2776E-14       0.000    
      2        -3         0       -13     49085       -16      0.4441E-15       0.000    
      0        -3         3       -11     49157       -14     -0.2887E-14       0.000    
      1        -3         2       -11     49229       -14     -0.3886E-14       0.000    
      2        -3         1       -11     49301       -14     -0.5551E-15      0.4001E-02
      3        -3         0       -11     49373       -14     -0.1443E-14       0.000    
      0        -3         4        -9     49458       -12     -0.2442E-14       0.000    
      1        -3         3        -9     49543       -12      0.6661E-15       0.000    
      2        -3         2        -9     49628       -12     -0.1443E-14      0.4000E-02
      3        -3         1        -9     49713       -12      0.2665E-14       0.000    
      4        -3         0        -9     49798       -12     -0.1110E-14       0.000    
      0        -3         5        -7     49894       -10     -0.2220E-14       0.000    
      1        -3         4        -7     49990       -10     -0.1665E-14      0.4000E-02
      2        -3         3        -7     50086       -10     -0.7772E-15       0.000    
      3        -3         2        -7     50182       -10     -0.4774E-14      0.4000E-02
      4        -3         1        -7     50278       -10     -0.2331E-14       0.000    
      5        -3         0        -7     50374       -10      0.2220E-15      0.4001E-02
      0        -3         6        -5     50479        -8     -0.4552E-14       0.000    
      1        -3         5        -5     50584        -8     -0.1887E-14       0.000    
      2        -3         4        -5     50689        -8     -0.1443E-14      0.4000E-02
      3        -3         3        -5     50794        -8     -0.6994E-14      0.4000E-02
      4        -3         2        -5     50899        -8     -0.6217E-14      0.4000E-02
      5        -3         1        -5     51004        -8      0.4885E-14      0.4001E-02
      6        -3         0        -5     51109        -8     -0.1110E-14       0.000    
      0        -3         7        -3     51221        -6     -0.7772E-15       0.000    
      1        -3         6        -3     51333        -6     -0.3442E-14      0.4000E-02
      2        -3         5        -3     51445        -6     -0.1998E-14      0.4000E-02
      3        -3         4        -3     51557        -6     -0.3442E-14      0.4000E-02
      4        -3         3        -3     51669        -6     -0.2887E-14      0.4001E-02
      5        -3         2        -3     51781        -6      0.1776E-14      0.4000E-02
      6        -3         1        -3     51893        -6      0.1110E-14      0.4000E-02
      7        -3         0        -3     52005        -6      0.4441E-14       0.000    
      0        -3         8        -1     52122        -4     -0.3109E-14       0.000    
      1        -3         7        -1     52239        -4     -0.2442E-14      0.4000E-02
      2        -3         6        -1     52356        -4     -0.3442E-14      0.4001E-02
      3        -3         5        -1     52473        -4     -0.3442E-14      0.4000E-02
      4        -3         4        -1     52590        -4     -0.5107E-14      0.4000E-02
      5        -3         3        -1     52707        -4      0.1110E-14      0.8001E-02
      6        -3         2        -1     52824        -4      0.1776E-14       0.000    
      7        -3         1        -1     52941        -4      0.3109E-14      0.4000E-02
      8        -3         0        -1     53058        -4      0.3775E-14       0.000    
      0        -3         8         1     53178        -2     -0.3220E-14       0.000    
      1        -3         7         1     53298        -2     -0.2887E-14      0.4000E-02
      2        -3         6         1     53418        -2     -0.9992E-15       0.000    
      3        -3         5         1     53538        -2      0.1998E-14      0.8001E-02
      4        -3         4         1     53658        -2     -0.1443E-14      0.4000E-02
      5        -3         3         1     53778        -2      0.3997E-14      0.4000E-02
      6        -3         2         1     53898        -2      0.1554E-14      0.4000E-02
      7        -3         1         1     54018        -2      0.4219E-14      0.4001E-02
      8        -3         0         1     54138        -2      0.3553E-14       0.000    
      0        -3         7         3     54259         0     -0.6661E-15       0.000    
      1        -3         6         3     54380         0     -0.2998E-14       0.000    
      2        -3         5         3     54501         0      0.2220E-15      0.4000E-02
      3        -3         4         3     54622         0     -0.2331E-14      0.4000E-02
      4        -3         3         3     54743         0     -0.1443E-14      0.8001E-02
      5        -3         2         3     54864         0      0.3331E-14      0.4000E-02
      6        -3         1         3     54985         0      0.1998E-14       0.000    
      7        -3         0         3     55106         0      0.4885E-14       0.000    
      0        -3         6         5     55226         2     -0.3220E-14       0.000    
      1        -3         5         5     55346         2     -0.3331E-15      0.4000E-02
      2        -3         4         5     55466         2     -0.2220E-14       0.000    
      3        -3         3         5     55586         2     -0.5440E-14      0.4000E-02
      4        -3         2         5     55706         2     -0.7661E-14      0.4001E-02
      5        -3         1         5     55826         2      0.3553E-14      0.4000E-02
      6        -3         0         5     55946         2      0.8882E-15       0.000    
      0        -3         5         7     56063         4     -0.1110E-14       0.000    
      1        -3         4         7     56180         4     -0.2442E-14      0.4000E-02
      2        -3         3         7     56297         4     -0.1554E-14       0.000    
      3        -3         2         7     56414         4      0.8882E-15      0.4000E-02
      4        -3         1         7     56531         4      0.2442E-14       0.000    
      5        -3         0         7     56648         4      0.1554E-14      0.4001E-02
      0        -3         4         9     56760         6     -0.2776E-14       0.000    
      1        -3         3         9     56872         6     -0.2220E-14       0.000    
      2        -3         2         9     56984         6     -0.2331E-14       0.000    
      3        -3         1         9     57096         6      0.5107E-14      0.4000E-02
      4        -3         0         9     57208         6      0.1332E-14       0.000    
      0        -3         3        11     57313         8     -0.2887E-14       0.000    
      1        -3         2        11     57418         8     -0.2665E-14       0.000    
      2        -3         1        11     57523         8      0.1554E-14      0.4000E-02
      3        -3         0        11     57628         8     -0.1887E-14       0.000    
      0        -3         2        13     57724        10     -0.3553E-14       0.000    
      1        -3         1        13     57820        10     -0.8882E-15       0.000    
      2        -3         0        13     57916        10      0.4441E-15       0.000    
      0        -3         1        15     58001        12      0.2442E-14       0.000    
      1        -3         0        15     58086        12     -0.5551E-15       0.000    
      0        -3         0        17     58158        14     -0.2998E-14       0.000    
      0        -2         0       -18     58179       -20     -0.3109E-14       0.000    
      0        -2         1       -16     58219       -18     -0.2442E-14       0.000    
      1        -2         0       -16     58259       -18      0.1110E-14       0.000    
      0        -2         2       -14     58316       -16     -0.2220E-14       0.000    
      1        -2         1       -14     58373       -16     -0.3553E-14      0.4000E-02
      2        -2         0       -14     58430       -16      0.2665E-14       0.000    
      0        -2         3       -12     58502       -14     -0.4663E-14       0.000    
      1        -2         2       -12     58574       -14     -0.5551E-14       0.000    
      2        -2         1       -12     58646       -14     -0.2331E-14       0.000    
      3        -2         0       -12     58718       -14     -0.1665E-14       0.000    
      0        -2         4       -10     58803       -12     -0.4330E-14       0.000    
      1        -2         3       -10     58888       -12     -0.2109E-14       0.000    
      2        -2         2       -10     58973       -12      0.1554E-14      0.4001E-02
      3        -2         1       -10     59058       -12     -0.2331E-14       0.000    
      4        -2         0       -10     59143       -12     -0.1443E-14       0.000    
      0        -2         5        -8     59239       -10     -0.4552E-14       0.000    
      1        -2         4        -8     59335       -10     -0.1332E-14       0.000    
      2        -2         3        -8     59431       -10     -0.4108E-14      0.4000E-02
      3        -2         2        -8     59527       -10      0.8882E-15       0.000    
      4        -2         1        -8     59623       -10     -0.1887E-14      0.4000E-02
      5        -2         0        -8     59719       -10     -0.4330E-14       0.000    
      0        -2         6        -6     59824        -8     -0.4330E-14       0.000    
      1        -2         5        -6     59929        -8     -0.2554E-14       0.000    
      2        -2         4        -6     60034        -8     -0.1665E-14      0.4000E-02
      3        -2         3        -6     60139        -8      0.1110E-14      0.4001E-02
      4        -2         2        -6     60244        -8     -0.1332E-14      0.4000E-02
      5        -2         1        -6     60349        -8     -0.1221E-14       0.000    
      6        -2         0        -6     60454        -8      0.5329E-14      0.4000E-02
      0        -2         7        -4     60566        -6     -0.3886E-14       0.000    
      1        -2         6        -4     60678        -6      0.1110E-14       0.000    
      2        -2         5        -4     60790        -6     -0.6328E-14      0.4000E-02
      3        -2         4        -4     60902        -6     -0.5995E-14      0.4001E-02
      4        -2         3        -4     61014        -6     -0.1443E-14      0.4000E-02
      5        -2         2        -4     61126        -6     -0.6661E-15      0.4000E-02
      6        -2         1        -4     61238        -6      0.2442E-14      0.4000E-02
      7        -2         0        -4     61350        -6      0.3775E-14       0.000    
      0        -2         8        -2     61467        -4     -0.9992E-15       0.000    
      1        -2         7        -2     61584        -4     -0.8882E-15       0.000    
      2        -2         6        -2     61701        -4     -0.2220E-15      0.4001E-02
      3        -2         5        -2     61818        -4     -0.1144E-13      0.4000E-02
      4        -2         4        -2     61935        -4     -0.7327E-14      0.8000E-02
      5        -2         3        -2     62052        -4     -0.9326E-14      0.4001E-02
      6        -2         2        -2     62169        -4      0.3775E-14      0.4000E-02
      7        -2         1        -2     62286        -4      0.3997E-14       0.000    
      8        -2         0        -2     62403        -4      0.5551E-14      0.4000E-02
      0        -2         9         0     62523        -2     -0.2776E-14       0.000    
      1        -2         8         0     62643        -2     -0.2331E-14       0.000    
      2        -2         7         0     62763        -2     -0.3553E-14      0.4000E-02
      3        -2         6         0     62883        -2     -0.9992E-15      0.4001E-02
      4        -2         5         0     63003        -2     -0.5107E-14      0.4000E-02
      5        -2         4         0     63123        -2     -0.3220E-14      0.8000E-02
      6        -2         3         0     63243        -2      0.1554E-14      0.4001E-02
      7        -2         2         0     63363        -2      0.2220E-14      0.4000E-02
      8        -2         1         0     63483        -2      0.7550E-14       0.000    
      9        -2         0         0     63603        -2      0.7327E-14       0.000    
      0        -2         8         2     63724         0     -0.2220E-15       0.000    
      1        -2         7         2     63845         0     -0.1332E-14       0.000    
      2        -2         6         2     63966         0      0.1332E-14      0.4000E-02
      3        -2         5         2     64087         0     -0.1443E-14      0.4000E-02
      4        -2         4         2     64208         0      0.4441E-15      0.8001E-02
      5        -2         3         2     64329         0     -0.3331E-15      0.4000E-02
      6        -2         2         2     64450         0      0.4219E-14      0.4000E-02
      7        -2         1         2     64571         0      0.3553E-14       0.000    
      8        -2         0         2     64692         0      0.6217E-14      0.4001E-02
      0        -2         7         4     64812         2     -0.4108E-14       0.000    
      1        -2         6         4     64932         2      0.1110E-14       0.000    
      2        -2         5         4     65052         2     -0.1887E-14      0.4000E-02
      3        -2         4         4     65172         2     -0.2776E-14      0.4000E-02
      4        -2         3         4     65292         2     -0.1110E-15      0.4000E-02
      5        -2         2         4     65412         2     -0.1776E-14      0.4001E-02
      6        -2         1         4     65532         2      0.2887E-14      0.4000E-02
      7        -2         0         4     65652         2      0.4219E-14       0.000    
      0        -2         6         6     65769         4     -0.3997E-14       0.000    
      1        -2         5         6     65886         4     -0.3553E-14       0.000    
      2        -2         4         6     66003         4     -0.2220E-14      0.4000E-02
      3        -2         3         6     66120         4     -0.5773E-14       0.000    
      4        -2         2         6     66237         4     -0.1110E-15      0.4000E-02
      5        -2         1         6     66354         4     -0.3442E-14      0.4001E-02
      6        -2         0         6     66471         4      0.3109E-14       0.000    
      0        -2         5         8     66583         6     -0.4663E-14       0.000    
      1        -2         4         8     66695         6     -0.1554E-14      0.4000E-02
      2        -2         3         8     66807         6     -0.4330E-14       0.000    
      3        -2         2         8     66919         6      0.1110E-14      0.4000E-02
      4        -2         1         8     67031         6      0.1776E-14       0.000    
      5        -2         0         8     67143         6     -0.8882E-15       0.000    
      0        -2         4        10     67248         8     -0.4108E-14      0.4000E-02
      1        -2         3        10     67353         8     -0.2998E-14       0.000    
      2        -2         2        10     67458         8     -0.8882E-15       0.000    
      3        -2         1        10     67563         8     -0.1443E-14       0.000    
      4        -2         0        10     67668         8     -0.6661E-15      0.4001E-02
      0        -2         3        12     67764        10     -0.4108E-14       0.000    
      1        -2         2        12     67860        10     -0.3442E-14       0.000    
      2        -2         1        12     67956        10     -0.2554E-14       0.000    
      3        -2         0        12     68052        10     -0.5551E-15       0.000    
      0        -2         2        14     68137        12     -0.1998E-14       0.000    
      1        -2         1        14     68222        12     -0.1776E-14       0.000    
      2        -2         0        14     68307        12      0.1110E-14       0.000    
      0        -2         1        16     68379        14     -0.5551E-15       0.000    
      1        -2         0        16     68451        14      0.2665E-14       0.000    
      0        -2         0        18     68508        16     -0.4219E-14      0.4000E-02
      0        -1         0       -19     68529       -20     -0.4663E-14       0.000    
      0        -1         1       -17     68569       -18     -0.6217E-14       0.000    
      1        -1         0       -17     68609       -18     -0.2109E-14       0.000    
      0        -1         2       -15     68666       -16     -0.6661E-15       0.000    
      1        -1         1       -15     68723       -16     -0.2554E-14       0.000    
      2        -1         0       -15     68780       -16      0.1332E-14       0.000    
      0        -1         3       -13     68852       -14      0.1332E-14       0.000    
      1        -1         2       -13     68924       -14     -0.5662E-14       0.000    
      2        -1         1       -13     68996       -14      0.2220E-15       0.000    
      3        -1         0       -13     69068       -14     -0.7772E-15       0.000    
      0        -1         4       -11     69153       -12     -0.1776E-14       0.000    
      1        -1         3       -11     69238       -12     -0.3886E-14       0.000    
      2        -1         2       -11     69323       -12     -0.7772E-15       0.000    
      3        -1         1       -11     69408       -12      0.4441E-15      0.4000E-02
      4        -1         0       -11     69493       -12     -0.1443E-14       0.000    
      0        -1         5        -9     69589       -10     -0.3109E-14       0.000    
      1        -1         4        -9     69685       -10     -0.3775E-14       0.000    
      2        -1         3        -9     69781       -10      0.2665E-14       0.000    
      3        -1         2        -9     69877       -10     -0.4219E-14      0.4000E-02
      4        -1         1        -9     69973       -10      0.6661E-15       0.000    
      5        -1         0        -9     70069       -10      0.1110E-14       0.000    
      0        -1         6        -7     70174        -8     -0.3109E-14       0.000    
      1        -1         5        -7     70279        -8     -0.3886E-14       0.000    
      2        -1         4        -7     70384        -8     -0.2109E-14      0.4001E-02
      3        -1         3        -7     70489        -8     -0.9992E-15       0.000    
      4        -1         2        -7     70594        -8      0.2665E-14      0.4000E-02
      5        -1         1        -7     70699        -8      0.2220E-15      0.4000E-02
      6        -1         0        -7     70804        -8     -0.1110E-14       0.000    
      0        -1         7        -5     70916        -6     -0.5551E-15       0.000    
      1        -1         6        -5     71028        -6     -0.6328E-14       0.000    
      2        -1         5        -5     71140        -6      0.8882E-15      0.4000E-02
      3        -1         4        -5     71252        -6     -0.2776E-14       0.000    
      4        -1         3        -5     71364        -6     -0.5551E-15      0.4001E-02
      5        -1         2        -5     71476        -6      0.8882E-15      0.4000E-02
      6        -1         1        -5     71588        -6      0.2442E-14      0.4000E-02
      7        -1         0        -5     71700        -6      0.4441E-15       0.000    
      0        -1         8        -3     71817        -4     -0.3109E-14       0.000    
      1        -1         7        -3     71934        -4     -0.1776E-14      0.4000E-02
      2        -1         6        -3     72051        -4     -0.1110E-14       0.000    
      3        -1         5        -3     72168        -4     -0.2220E-14      0.4001E-02
      4        -1         4        -3     72285        -4     -0.6661E-14      0.4000E-02
      5        -1         3        -3     72402        -4     -0.2220E-14      0.4000E-02
      6        -1         2        -3     72519        -4     -0.7772E-15      0.4000E-02
      7        -1         1        -3     72636        -4      0.1554E-14      0.4001E-02
      8        -1         0        -3     72753        -4      0.2665E-14       0.000    
      0        -1         9        -1     72873        -2      0.2220E-15       0.000    
      1        -1         8        -1     72993        -2     -0.4885E-14       0.000    
      2        -1         7        -1     73113        -2     -0.3886E-14      0.4000E-02
      3        -1         6        -1     73233        -2     -0.1221E-14      0.4000E-02
      4        -1         5        -1     73353        -2     -0.7550E-14      0.4000E-02
      5        -1         4        -1     73473        -2     -0.5884E-14      0.8001E-02
      6        -1         3        -1     73593        -2      0.1776E-14      0.4000E-02
      7        -1         2        -1     73713        -2      0.2220E-15      0.4000E-02
      8        -1         1        -1     73833        -2      0.6661E-15       0.000    
      9        -1         0        -1     73953        -2      0.7550E-14       0.000    
      0        -1         9         1     74074         0      0.4441E-15       0.000    
      1        -1         8         1     74195         0     -0.4441E-14      0.4001E-02
      2        -1         7         1     74316         0     -0.2887E-14       0.000    
      3        -1         6         1     74437         0     -0.6661E-15      0.4000E-02
      4        -1         5         1     74558         0     -0.6772E-14      0.8000E-02
      5        -1         4         1     74679         0     -0.5440E-14      0.4001E-02
      6        -1         3         1     74800         0      0.2220E-14      0.4000E-02
      7        -1         2         1     74921         0      0.6661E-15      0.4000E-02
      8        -1         1         1     75042         0      0.1332E-14      0.4000E-02
      9        -1         0         1     75163         0      0.7550E-14       0.000    
      0        -1         8         3     75283         2     -0.3331E-14       0.000    
      1        -1         7         3     75403         2     -0.1887E-14       0.000    
      2        -1         6         3     75523         2     -0.2665E-14      0.4001E-02
      3        -1         5         3     75643         2      0.1776E-14       0.000    
      4        -1         4         3     75763         2     -0.2665E-14      0.8000E-02
      5        -1         3         3     75883         2      0.2665E-14      0.4000E-02
      6        -1         2         3     76003         2      0.1332E-14      0.4001E-02
      7        -1         1         3     76123         2      0.1776E-14      0.4000E-02
      8        -1         0         3     76243         2      0.2220E-14       0.000    
      0        -1         7         5     76360         4     -0.7772E-15       0.000    
      1        -1         6         5     76477         4     -0.4885E-14       0.000    
      2        -1         5         5     76594         4      0.4441E-15      0.4000E-02
      3        -1         4         5     76711         4     -0.4441E-15       0.000    
      4        -1         3         5     76828         4      0.6661E-15      0.4000E-02
      5        -1         2         5     76945         4     -0.5107E-14      0.4001E-02
      6        -1         1         5     77062         4     -0.1110E-15      0.4000E-02
      7        -1         0         5     77179         4     -0.5551E-15      0.4000E-02
      0        -1         6         7     77291         6     -0.2998E-14       0.000    
      1        -1         5         7     77403         6     -0.3664E-14       0.000    
      2        -1         4         7     77515         6     -0.3331E-15       0.000    
      3        -1         3         7     77627         6     -0.1776E-14      0.4000E-02
      4        -1         2         7     77739         6     -0.2331E-14       0.000    
      5        -1         1         7     77851         6      0.4441E-15      0.4001E-02
      6        -1         0         7     77963         6     -0.1776E-14      0.4000E-02
      0        -1         5         9     78068         8     -0.2998E-14       0.000    
      1        -1         4         9     78173         8     -0.3442E-14       0.000    
      2        -1         3         9     78278         8      0.8882E-15       0.000    
      3        -1         2         9     78383         8     -0.4774E-14       0.000    
      4        -1         1         9     78488         8     -0.6661E-15      0.4000E-02
      5        -1         0         9     78593         8      0.4441E-15       0.000    
      0        -1         4        11     78689        10     -0.1998E-14       0.000    
      1        -1         3        11     78785        10     -0.3886E-14       0.000    
      2        -1         2        11     78881        10     -0.1887E-14      0.4000E-02
      3        -1         1        11     78977        10      0.2220E-15       0.000    
      4        -1         0        11     79073        10     -0.1665E-14       0.000    
      0        -1         3        13     79158        12      0.8882E-15       0.000    
      1        -1         2        13     79243        12     -0.4996E-14       0.000    
      2        -1         1        13     79328        12      0.6661E-15       0.000    
      3        -1         0        13     79413        12     -0.5551E-15      0.4001E-02
      0        -1         2        15     79485        14     -0.8882E-15       0.000    
      1        -1         1        15     79557        14     -0.2109E-14       0.000    
      2        -1         0        15     79629        14     -0.2220E-15       0.000    
      0        -1         1        17     79686        16     -0.6328E-14       0.000    
      1        -1         0        17     79743        16       0.000           0.000    
      0        -1         0        19     79783        18     -0.4996E-14       0.000    
      0         0         0       -20     79804       -20     -0.6772E-14       0.000    
      0         0         1       -18     79844       -18     -0.5662E-14       0.000    
      1         0         0       -18     79884       -18     -0.5884E-14       0.000    
      0         0         2       -16     79941       -16     -0.5218E-14       0.000    
      1         0         1       -16     79998       -16     -0.1554E-14       0.000    
      2         0         0       -16     80055       -16     -0.1332E-14       0.000    
      0         0         3       -14     80127       -14     -0.4219E-14       0.000    
      1         0         2       -14     80199       -14     -0.2554E-14       0.000    
      2         0         1       -14     80271       -14     -0.9992E-15       0.000    
      3         0         0       -14     80343       -14     -0.8882E-15       0.000    
      0         0         4       -12     80428       -12     -0.2442E-14       0.000    
      1         0         3       -12     80513       -12     -0.2665E-14       0.000    
      2         0         2       -12     80598       -12     -0.3997E-14       0.000    
      3         0         1       -12     80683       -12     -0.5551E-15      0.4000E-02
      4         0         0       -12     80768       -12      0.1110E-14       0.000    
      0         0         5       -10     80864       -10       0.000           0.000    
      1         0         4       -10     80960       -10     -0.2109E-14       0.000    
      2         0         3       -10     81056       -10     -0.1665E-14       0.000    
      3         0         2       -10     81152       -10     -0.2331E-14       0.000    
      4         0         1       -10     81248       -10       0.000           0.000    
      5         0         0       -10     81344       -10      0.2442E-14      0.4000E-02
      0         0         6        -8     81449        -8     -0.1110E-15       0.000    
      1         0         5        -8     81554        -8     -0.2331E-14       0.000    
      2         0         4        -8     81659        -8     -0.7772E-15       0.000    
      3         0         3        -8     81764        -8     -0.2109E-14       0.000    
      4         0         2        -8     81869        -8     -0.3109E-14      0.4000E-02
      5         0         1        -8     81974        -8     -0.2665E-14       0.000    
      6         0         0        -8     82079        -8      0.3775E-14      0.4001E-02
      0         0         7        -6     82191        -6     -0.1110E-14       0.000    
      1         0         6        -6     82303        -6     -0.2665E-14       0.000    
      2         0         5        -6     82415        -6     -0.2776E-14       0.000    
      3         0         4        -6     82527        -6      0.1332E-14       0.000    
      4         0         3        -6     82639        -6     -0.2220E-14      0.4000E-02
      5         0         2        -6     82751        -6     -0.3220E-14      0.4000E-02
      6         0         1        -6     82863        -6     -0.8882E-15      0.4000E-02
      7         0         0        -6     82975        -6     -0.9992E-15       0.000    
      0         0         8        -4     83092        -4     -0.1887E-14       0.000    
      1         0         7        -4     83209        -4     -0.2109E-14       0.000    
      2         0         6        -4     83326        -4      0.2220E-14       0.000    
      3         0         5        -4     83443        -4     -0.1887E-14      0.4001E-02
      4         0         4        -4     83560        -4     -0.4441E-15      0.4000E-02
      5         0         3        -4     83677        -4      0.2220E-15      0.4000E-02
      6         0         2        -4     83794        -4      0.1332E-14      0.4000E-02
      7         0         1        -4     83911        -4      0.2220E-14       0.000    
      8         0         0        -4     84028        -4      0.3775E-14      0.4001E-02
      0         0         9        -2     84148        -2     -0.5551E-15       0.000    
      1         0         8        -2     84268        -2      0.8882E-15       0.000    
      2         0         7        -2     84388        -2     -0.2220E-14       0.000    
      3         0         6        -2     84508        -2     -0.1887E-14      0.4000E-02
      4         0         5        -2     84628        -2     -0.5440E-14      0.4000E-02
      5         0         4        -2     84748        -2     -0.5551E-14      0.4000E-02
      6         0         3        -2     84868        -2      0.1554E-14      0.8001E-02
      7         0         2        -2     84988        -2      0.2220E-15      0.4000E-02
      8         0         1        -2     85108        -2      0.2887E-14       0.000    
      9         0         0        -2     85228        -2      0.3553E-14       0.000    
      0         0        10         0     85349         0      0.1554E-14       0.000    
      1         0         9         0     85470         0     -0.5551E-15       0.000    
      2         0         8         0     85591         0     -0.3331E-14      0.4000E-02
      3         0         7         0     85712         0     -0.2776E-14       0.000    
      4         0         6         0     85833         0     -0.1066E-13      0.8001E-02
      5         0         5         0     85954         0     -0.1010E-13      0.4000E-02
      6         0         4         0     86075         0     -0.8216E-14      0.8001E-02
      7         0         3         0     86196         0       0.000          0.4000E-02
      8         0         2         0     86317         0      0.1554E-14       0.000    
      9         0         1         0     86438         0      0.6217E-14      0.4000E-02
     10         0         0         0     86559         0      0.1044E-13       0.000    
      0         0         9         2     86679         2     -0.6661E-15       0.000    
      1         0         8         2     86799         2      0.8882E-15       0.000    
      2         0         7         2     86919         2     -0.2776E-14       0.000    
      3         0         6         2     87039         2     -0.1887E-14      0.4000E-02
      4         0         5         2     87159         2     -0.5218E-14      0.4001E-02
      5         0         4         2     87279         2     -0.5440E-14      0.8000E-02
      6         0         3         2     87399         2      0.1110E-14      0.4000E-02
      7         0         2         2     87519         2       0.000          0.4001E-02
      8         0         1         2     87639         2      0.2887E-14       0.000    
      9         0         0         2     87759         2      0.3331E-14      0.4000E-02
      0         0         8         4     87876         4     -0.1887E-14       0.000    
      1         0         7         4     87993         4     -0.1998E-14       0.000    
      2         0         6         4     88110         4      0.2442E-14       0.000    
      3         0         5         4     88227         4     -0.1887E-14      0.4000E-02
      4         0         4         4     88344         4       0.000          0.4000E-02
      5         0         3         4     88461         4       0.000          0.4001E-02
      6         0         2         4     88578         4      0.8882E-15      0.4000E-02
      7         0         1         4     88695         4      0.2442E-14      0.4000E-02
