        2601   1.0000000000000000     
          20          23           7         -23          20          10          20         -10 -1.79085939420188314E-002
          19          23           8         -23          20          10          20         -10  5.62116069859191960E-003
          18          23           9         -23          20          10          20         -10 -2.81034877777422767E-002
          17          23          10         -23          20          10          20         -10 -2.39246246744123153E-005
          16          23          11         -23          20          10          20         -10 -2.74287446352340127E-002
          15          23          12         -23          20          10          20         -10  5.51037694172081070E-003
          14          23          13         -23          20          10          20         -10 -1.74807245163621540E-002
          13          23          14         -23          20          10          20         -10  1.74822444309164285E-002
          12          23          15         -23          20          10          20         -10 -5.51115408349317926E-003
          11          23          16         -23          20          10          20         -10  2.74288123235072526E-002
          10          23          17         -23          20          10          20         -10  2.42682439682279766E-005
           9          23          18         -23          20          10          20         -10  2.81059391694947480E-002
           8          23          19         -23          20          10          20         -10 -5.62161472303135401E-003
           7          23          20         -23          20          10          20         -10  1.79072944796684203E-002
           6          23          21         -23          20          10          20         -10 -1.97915999344743486E-002
           5          23          22         -23          20          10          20         -10  3.12018976809834599E-003
           4          23          23         -23          20          10          20         -10 -3.14416372576270878E-002
           3          23          24         -23          20          10          20         -10 -3.65806504553010513E-003
           2          23          25         -23          20          10          20         -10 -2.33156171267753405E-002
           1          23          26         -23          20          10          20         -10  9.05322555245325136E-003
           0          23          27         -23          20          10          20         -10  3.01774178897769377E-002
          28          22           0         -22          20          10          20         -10 -1.83130152440885950E-002
          27          22           1         -22          20          10          20         -10  4.26773136997837949E-002
          26          22           2         -22          20          10          20         -10  4.57256896252497373E-003
          25          22           3         -22          20          10          20         -10  1.86524940939402327E-002
          24          22           4         -22          20          10          20         -10 -6.66979950623932966E-003
          23          22           5         -22          20          10          20         -10 -5.14161009237365605E-003
          22          22           6         -22          20          10          20         -10 -1.57115228761768658E-002
          21          22           7         -22          20          10          20         -10 -1.49569508144690479E-002
          20          22           8         -22          20          10          20         -10 -1.27650552127874014E-002
          19          22           9         -22          20          10          20         -10 -1.04116473060211542E-002
          18          22          10         -22          20          10          20         -10 -6.87056273453412274E-004
          17          22          11         -22          20          10          20         -10  9.72096724282341010E-004
          16          22          12         -22          20          10          20         -10  1.20131454358061076E-002
          15          22          13         -22          20          10          20         -10  9.76450825202547848E-003
          14          22          14         -22          20          10          20         -10  1.73170808037584438E-002
          13          22          15         -22          20          10          20         -10  9.76856341609222238E-003
          12          22          16         -22          20          10          20         -10  1.20149675716845605E-002
          11          22          17         -22          20          10          20         -10  9.78938033701376702E-004
          10          22          18         -22          20          10          20         -10 -6.88003054740843768E-004
           9          22          19         -22          20          10          20         -10 -1.04139011686052354E-002
           8          22          20         -22          20          10          20         -10 -1.27661485166851579E-002
           7          22          21         -22          20          10          20         -10 -1.49565522334368511E-002
           6          22          22         -22          20          10          20         -10 -1.57110661090351170E-002
           5          22          23         -22          20          10          20         -10 -5.14155509485116329E-003
           4          22          24         -22          20          10          20         -10 -6.66982443533404006E-003
           3          22          25         -22          20          10          20         -10  1.86524842351011022E-002
           2          22          26         -22          20          10          20         -10  4.57256081222334222E-003
           1          22          27         -22          20          10          20         -10  4.26773133219522441E-002
           0          22          28         -22          20          10          20         -10 -1.83130157876486808E-002
          29          21           0         -21          20          10          20         -10  2.30687933325582385E-002
          28          21           1         -21          20          10          20         -10  2.58985150148960917E-002
          27          21           2         -21          20          10          20         -10 -2.15553006592151923E-002
          26          21           3         -21          20          10          20         -10  3.65805146963162206E-003
          25          21           4         -21          20          10          20         -10 -3.40093261276441100E-002
          24          21           5         -21          20          10          20         -10  1.09066597812051578E-003
          23          21           6         -21          20          10          20         -10 -2.58906699117342140E-002
          22          21           7         -21          20          10          20         -10  1.18736319426569897E-002
          21          21           8         -21          20          10          20         -10 -1.06632240414133803E-002
          20          21           9         -21          20          10          20         -10  2.36483496143964633E-002
          19          21          10         -21          20          10          20         -10 -2.56732355568478220E-004
          18          21          11         -21          20          10          20         -10  2.74564260413334774E-002
          17          21          12         -21          20          10          20         -10 -4.26076925514997436E-004
          16          21          13         -21          20          10          20         -10  2.12898368410850240E-002
          15          21          14         -21          20          10          20         -10 -9.67171968634637259E-003
          14          21          15         -21          20          10          20         -10  9.67158254695711823E-003
          13          21          16         -21          20          10          20         -10 -2.12977873333007640E-002
          12          21          17         -21          20          10          20         -10  4.28395498816019178E-004
          11          21          18         -21          20          10          20         -10 -2.74586327712531102E-002
          10          21          19         -21          20          10          20         -10  2.53657643632688827E-004
           9          21          20         -21          20          10          20         -10 -2.36497632332185390E-002
           8          21          21         -21          20          10          20         -10  1.06629522140652393E-002
           7          21          22         -21          20          10          20         -10 -1.18740360466184983E-002
           6          21          23         -21          20          10          20         -10  2.58903654794341020E-002
           5          21          24         -21          20          10          20         -10 -1.09063959215173261E-003
           4          21          25         -21          20          10          20         -10  3.40093523785165025E-002
           3          21          26         -21          20          10          20         -10 -3.65805979190033997E-003
           2          21          27         -21          20          10          20         -10  2.15553019339067217E-002
           1          21          28         -21          20          10          20         -10 -2.58985150805251842E-002
           0          21          29         -21          20          10          20         -10 -2.30687937162420871E-002
          30          20           0         -20          20          10          20         -10  2.76197496023249944E-002
          29          20           1         -20          20          10          20         -10 -3.26242009722956666E-002
          28          20           2         -20          20          10          20         -10 -1.30807249597183692E-002
          27          20           3         -20          20          10          20         -10 -1.72442372135603351E-002
          26          20           4         -20          20          10          20         -10 -6.66978791092553893E-003
          25          20           5         -20          20          10          20         -10  5.56142378674176572E-003
          24          20           6         -20          20          10          20         -10  5.49209946748750646E-003
          23          20           7         -20          20          10          20         -10  1.95662560148788592E-002
          22          20           8         -20          20          10          20         -10  8.46544129461443071E-003
          21          20           9         -20          20          10          20         -10  1.97539662193415150E-002
          20          20          10         -20          20          10          20         -10  5.77085677083650616E-004
          19          20          11         -20          20          10          20         -10  1.01763158638129049E-002
          18          20          12         -20          20          10          20         -10 -1.20263308679615030E-002
          17          20          13         -20          20          10          20         -10 -7.53954855796877522E-004
          16          20          14         -20          20          10          20         -10 -2.10885401506210358E-002
          15          20          15         -20          20          10          20         -10 -5.40439604392964346E-003
          14          20          16         -20          20          10          20         -10 -2.10909370082106411E-002
          13          20          17         -20          20          10          20         -10 -7.59695923566941576E-004
          12          20          18         -20          20          10          20         -10 -1.20268446348394138E-002
          11          20          19         -20          20          10          20         -10  1.01783994045570435E-002
          10          20          20         -20          20          10          20         -10  5.78733043088817565E-004
           9          20          21         -20          20          10          20         -10  1.97516451361573926E-002
           8          20          22         -20          20          10          20         -10  8.46509800638331478E-003
           7          20          23         -20          20          10          20         -10  1.95667860200570143E-002
           6          20          24         -20          20          10          20         -10  5.49212271020078826E-003
           5          20          25         -20          20          10          20         -10  5.56141211245310060E-003
           4          20          26         -20          20          10          20         -10 -6.66979972690702298E-003
           3          20          27         -20          20          10          20         -10 -1.72442216556903706E-002
           2          20          28         -20          20          10          20         -10 -1.30807288034064263E-002
           1          20          29         -20          20          10          20         -10 -3.26242010509392583E-002
           0          20          30         -20          20          10          20         -10  2.76197493080633620E-002
          31          19           0         -19          20          10          20         -10 -1.21617300460621774E-002
          30          19           1         -19          20          10          20         -10 -3.90602232797727031E-002
          29          19           2         -19          20          10          20         -10  1.64777101293632697E-002
          28          19           3         -19          20          10          20         -10 -1.04645862064140314E-002
          27          19           4         -19          20          10          20         -10  3.14416321936646231E-002
          26          19           5         -19          20          10          20         -10  1.09064429675252619E-003
          25          19           6         -19          20          10          20         -10  2.80046265894889693E-002
          24          19           7         -19          20          10          20         -10 -4.15075728089321812E-003
          23          19           8         -19          20          10          20         -10  1.39486961235535441E-002
          22          19           9         -19          20          10          20         -10 -1.56796984057290534E-002
          21          19          10         -19          20          10          20         -10  4.83696527330665393E-004
          20          19          11         -19          20          10          20         -10 -2.31123747740549015E-002
          19          19          12         -19          20          10          20         -10 -4.45559885306007555E-003
          18          19          13         -19          20          10          20         -10 -2.13093888520455021E-002
          17          19          14         -19          20          10          20         -10  7.37370012621767993E-004
          16          19          15         -19          20          10          20         -10 -1.17751271110996918E-002
          15          19          16         -19          20          10          20         -10  1.17766489297102209E-002
          14          19          17         -19          20          10          20         -10 -7.52580170967145044E-004
          13          19          18         -19          20          10          20         -10  2.13175887318799613E-002
          12          19          19         -19          20          10          20         -10  4.45953838058564533E-003
          11          19          20         -19          20          10          20         -10  2.31026648618408159E-002
          10          19          21         -19          20          10          20         -10 -4.81968309289321412E-004
           9          19          22         -19          20          10          20         -10  1.56830202067328103E-002
           8          19          23         -19          20          10          20         -10 -1.39488564050736542E-002
           7          19          24         -19          20          10          20         -10  4.14947021541676488E-003
           6          19          25         -19          20          10          20         -10 -2.80048345964531188E-002
           5          19          26         -19          20          10          20         -10 -1.09095736731350777E-003
           4          19          27         -19          20          10          20         -10 -3.14415491080809600E-002
           3          19          28         -19          20          10          20         -10  1.04645622730965802E-002
           2          19          29         -19          20          10          20         -10 -1.64777058189390889E-002
           1          19          30         -19          20          10          20         -10  3.90602237277653530E-002
           0          19          31         -19          20          10          20         -10  1.21617301442294122E-002
          32          18           0         -18          20          10          20         -10 -3.28232133537667420E-002
          31          18           1         -18          20          10          20         -10  1.71992830423956626E-002
          30          18           2         -18          20          10          20         -10  1.97283905977098523E-002
          29          18           3         -18          20          10          20         -10  1.31821610021561775E-002
          28          18           4         -18          20          10          20         -10  1.90801887082077890E-002
          27          18           5         -18          20          10          20         -10 -5.14147009021739647E-003
          26          18           6         -18          20          10          20         -10  5.49218004232566483E-003
          25          18           7         -18          20          10          20         -10 -2.11641197983495032E-002
          24          18           8         -18          20          10          20         -10 -2.95920438065228747E-003
          23          18           9         -18          20          10          20         -10 -2.58391878626490178E-002
          22          18          10         -18          20          10          20         -10 -3.79775332953961441E-004
          21          18          11         -18          20          10          20         -10 -1.92890674008926975E-002
          20          18          12         -18          20          10          20         -10  1.01306949818560140E-002
          19          18          13         -18          20          10          20         -10 -7.88376141443932962E-003
          18          18          14         -18          20          10          20         -10  2.11330247193542570E-002
          17          18          15         -18          20          10          20         -10  4.23279547869673549E-004
          16          18          16         -18          20          10          20         -10  2.56910022771454361E-002
          15          18          17         -18          20          10          20         -10  3.55445644314121014E-004
          14          18          18         -18          20          10          20         -10  2.11291809570460891E-002
          13          18          19         -18          20          10          20         -10 -7.89141606522856566E-003
          12          18          20         -18          20          10          20         -10  1.01184943757327457E-002
          11          18          21         -18          20          10          20         -10 -1.92920913631903432E-002
          10          18          22         -18          20          10          20         -10 -3.81046590444762592E-004
           9          18          23         -18          20          10          20         -10 -2.58447096875354596E-002
           8          18          24         -18          20          10          20         -10 -2.95955194419201661E-003
           7          18          25         -18          20          10          20         -10 -2.11624482073539712E-002
           6          18          26         -18          20          10          20         -10  5.49166125197992922E-003
           5          18          27         -18          20          10          20         -10 -5.14118708909448545E-003
           4          18          28         -18          20          10          20         -10  1.90800617983004107E-002
           3          18          29         -18          20          10          20         -10  1.31821910289319656E-002
           2          18          30         -18          20          10          20         -10  1.97283949148114833E-002
           1          18          31         -18          20          10          20         -10  1.71992832166562790E-002
           0          18          32         -18          20          10          20         -10 -3.28232134950968563E-002
          33          17           0         -17          20          10          20         -10 -1.16331248997441727E-003
          32          17           1         -17          20          10          20         -10  4.64190339974169183E-002
          31          17           2         -17          20          10          20         -10 -8.68694817701047214E-003
          30          17           3         -17          20          10          20         -10  1.57827072574758982E-002
          29          17           4         -17          20          10          20         -10 -2.40352043892842551E-002
          28          17           5         -17          20          10          20         -10 -3.12016052761978540E-003
          27          17           6         -17          20          10          20         -10 -2.58902160245735140E-002
          26          17           7         -17          20          10          20         -10 -4.15119218888831965E-003
          25          17           8         -17          20          10          20         -10 -1.50871905731259776E-002
          24          17           9         -17          20          10          20         -10  5.48064140394792856E-003
          23          17          10         -17          20          10          20         -10 -6.34478428900487885E-004
          22          17          11         -17          20          10          20         -10  1.53122068468973804E-002
          21          17          12         -17          20          10          20         -10  8.46090595738114605E-003
          20          17          13         -17          20          10          20         -10  1.79389471682559407E-002
          19          17          14         -17          20          10          20         -10  7.83756913301862472E-003
          18          17          15         -17          20          10          20         -10  1.18055701630602750E-002
          17          17          16         -17          20          10          20         -10 -9.33457221600492246E-004
          16          17          17         -17          20          10          20         -10  9.17376464285293933E-004
          15          17          18         -17          20          10          20         -10 -1.18057421507122267E-002
          14          17          19         -17          20          10          20         -10 -7.84082920984039561E-003
          13          17          20         -17          20          10          20         -10 -1.79505699281893756E-002
          12          17          21         -17          20          10          20         -10 -8.45271141426377597E-003
          11          17          22         -17          20          10          20         -10 -1.53118095355967709E-002
          10          17          23         -17          20          10          20         -10  6.33858801571253222E-004
           9          17          24         -17          20          10          20         -10 -5.48279684424315614E-003
           8          17          25         -17          20          10          20         -10  1.50863078198217142E-002
           7          17          26         -17          20          10          20         -10  4.15113240062946458E-003
           6          17          27         -17          20          10          20         -10  2.58900574609659505E-002
           5          17          28         -17          20          10          20         -10  3.12024938293173999E-003
           4          17          29         -17          20          10          20         -10  2.40351922350712371E-002
           3          17          30         -17          20          10          20         -10 -1.57827077455693840E-002
           2          17          31         -17          20          10          20         -10  8.68694938515829004E-003
           1          17          32         -17          20          10          20         -10 -4.64190340365557841E-002
           0          17          33         -17          20          10          20         -10  1.16331236663224811E-003
          34          16           0         -16          20          10          20         -10  3.27905388731054709E-002
          33          16           1         -16          20          10          20         -10  1.64517161248982770E-003
          32          16           2         -16          20          10          20         -10 -2.34451513505742719E-002
          31          16           3         -16          20          10          20         -10 -6.94955058749569150E-003
          30          16           4         -16          20          10          20         -10 -2.87767896344053725E-002
          29          16           5         -16          20          10          20         -10  3.93045975131350606E-003
          28          16           6         -16          20          10          20         -10 -1.57114759461844875E-002
          27          16           7         -16          20          10          20         -10  1.95671984054417818E-002
          26          16           8         -16          20          10          20         -10 -2.95924034647640846E-003
          25          16           9         -16          20          10          20         -10  2.79536487242990593E-002
          24          16          10         -16          20          10          20         -10  1.39362276370065503E-004
          23          16          11         -16          20          10          20         -10  2.52369746073487639E-002
          22          16          12         -16          20          10          20         -10 -6.70911102439051849E-003
          21          16          13         -16          20          10          20         -10  1.49762152138233785E-002
          20          16          14         -16          20          10          20         -10 -1.77321906550425776E-002
          19          16          15         -16          20          10          20         -10  4.34176827629510070E-003
          18          16          16         -16          20          10          20         -10 -2.56931332560262835E-002
          17          16          17         -16          20          10          20         -10 -6.02061025927135053E-005
          16          16          18         -16          20          10          20         -10 -2.57298866805091148E-002
          15          16          19         -16          20          10          20         -10  4.33786161686409467E-003
          14          16          20         -16          20          10          20         -10 -1.77924713090795855E-002
          13          16          21         -16          20          10          20         -10  1.49855285825811167E-002
          12          16          22         -16          20          10          20         -10 -6.72367281619338196E-003
          11          16          23         -16          20          10          20         -10  2.52532316186592776E-002
          10          16          24         -16          20          10          20         -10  1.29890515710927594E-004
           9          16          25         -16          20          10          20         -10  2.79457354696387023E-002
           8          16          26         -16          20          10          20         -10 -2.95811819540310432E-003
           7          16          27         -16          20          10          20         -10  1.95676969829463900E-002
           6          16          28         -16          20          10          20         -10 -1.57112981276909987E-002
           5          16          29         -16          20          10          20         -10  3.93036337932967106E-003
           4          16          30         -16          20          10          20         -10 -2.87768555863529250E-002
           3          16          31         -16          20          10          20         -10 -6.94955768708410259E-003
           2          16          32         -16          20          10          20         -10 -2.34451518673560386E-002
           1          16          33         -16          20          10          20         -10  1.64517205175905784E-003
           0          16          34         -16          20          10          20         -10  3.27905387919981417E-002
          35          15           0         -15          20          10          20         -10  1.50383923006841818E-002
          34          15           1         -15          20          10          20         -10 -4.63728244930908876E-002
          33          15           2         -15          20          10          20         -10 -8.30935564466435167E-004
          32          15           3         -15          20          10          20         -10 -1.87561245707524790E-002
          31          15           4         -15          20          10          20         -10  1.26711938246698106E-002
          30          15           5         -15          20          10          20         -10  4.70569667585361059E-003
          29          15           6         -15          20          10          20         -10  1.97917181940250771E-002
          28          15           7         -15          20          10          20         -10  1.18738592039167919E-002
          27          15           8         -15          20          10          20         -10  1.39488631270432376E-002
          26          15           9         -15          20          10          20         -10  5.47927319342334570E-003
          25          15          10         -15          20          10          20         -10  6.80055983843557885E-004
          24          15          11         -15          20          10          20         -10 -5.33194255082722595E-003
          23          15          12         -15          20          10          20         -10 -1.10550147003062819E-002
          22          15          13         -15          20          10          20         -10 -1.18904661371007445E-002
          21          15          14         -15          20          10          20         -10 -1.48131992918443586E-002
          20          15          15         -15          20          10          20         -10 -9.90800549905220679E-003
          19          15          16         -15          20          10          20         -10 -9.51527353662286364E-003
          18          15          17         -15          20          10          20         -10 -9.21841208223955939E-004
          17          15          18         -15          20          10          20         -10  9.46728043714111303E-004
          16          15          19         -15          20          10          20         -10  9.52911441106144182E-003
          15          15          20         -15          20          10          20         -10  9.95926121595829689E-003
          14          15          21         -15          20          10          20         -10  1.48223657167020715E-002
          13          15          22         -15          20          10          20         -10  1.18860699215444492E-002
          12          15          23         -15          20          10          20         -10  1.10514660456492164E-002
          11          15          24         -15          20          10          20         -10  5.33824241073224508E-003
          10          15          25         -15          20          10          20         -10 -6.82669266311444257E-004
           9          15          26         -15          20          10          20         -10 -5.47748322191629958E-003
           8          15          27         -15          20          10          20         -10 -1.39491033390564123E-002
           7          15          28         -15          20          10          20         -10 -1.18756109581041897E-002
           6          15          29         -15          20          10          20         -10 -1.97917328977330748E-002
           5          15          30         -15          20          10          20         -10 -4.70572286231350084E-003
           4          15          31         -15          20          10          20         -10 -1.26711567673015620E-002
           3          15          32         -15          20          10          20         -10  1.87561251693716957E-002
           2          15          33         -15          20          10          20         -10  8.30935402891293880E-004
           1          15          34         -15          20          10          20         -10  4.63728246430172228E-002
           0          15          35         -15          20          10          20         -10 -1.50383923369409745E-002
          36          14           0         -14          20          10          20         -10 -2.69207566181507534E-002
          35          14           1         -14          20          10          20         -10 -2.12674983171939197E-002
          34          14           2         -14          20          10          20         -10  2.34218142393135785E-002
          33          14           3         -14          20          10          20         -10 -6.64748556605113941E-004
          32          14           4         -14          20          10          20         -10  3.41982784048191352E-002
          31          14           5         -14          20          10          20         -10 -2.07203976446431078E-003
          30          14           6         -14          20          10          20         -10  2.36959280156755700E-002
          29          14           7         -14          20          10          20         -10 -1.49573690093611576E-002
          28          14           8         -14          20          10          20         -10  8.46493961864809921E-003
          27          14           9         -14          20          10          20         -10 -2.58395043105952744E-002
          26          14          10         -14          20          10          20         -10  1.32403411200871760E-004
          25          14          11         -14          20          10          20         -10 -2.73142993899693209E-002
          24          14          12         -14          20          10          20         -10  2.34806687139195967E-003
          23          14          13         -14          20          10          20         -10 -1.95924293182896565E-002
          22          14          14         -14          20          10          20         -10  1.18031121362807637E-002
          21          14          15         -14          20          10          20         -10 -8.30683607770574435E-003
          20          14          16         -14          20          10          20         -10  2.16040491529911963E-002
          19          14          17         -14          20          10          20         -10 -3.18938905078245858E-004
          18          14          18         -14          20          10          20         -10  2.56776215699002879E-002
          17          14          19         -14          20          10          20         -10 -2.91762414793777386E-004
          16          14          20         -14          20          10          20         -10  2.16117669760029288E-002
          15          14          21         -14          20          10          20         -10 -8.29856516296696364E-003
          14          14          22         -14          20          10          20         -10  1.18146914500497930E-002
          13          14          23         -14          20          10          20         -10 -1.95908210050544061E-002
          12          14          24         -14          20          10          20         -10  2.32527446902762794E-003
          11          14          25         -14          20          10          20         -10 -2.72973765375702782E-002
          10          14          26         -14          20          10          20         -10  1.30925387276127885E-004
           9          14          27         -14          20          10          20         -10 -2.58421173500908187E-002
           8          14          28         -14          20          10          20         -10  8.46527537799605760E-003
           7          14          29         -14          20          10          20         -10 -1.49570347238720241E-002
           6          14          30         -14          20          10          20         -10  2.36960445330931663E-002
           5          14          31         -14          20          10          20         -10 -2.07205424124582826E-003
           4          14          32         -14          20          10          20         -10  3.41983014025485019E-002
           3          14          33         -14          20          10          20         -10 -6.64754101213574128E-004
           2          14          34         -14          20          10          20         -10  2.34218123377395240E-002
           1          14          35         -14          20          10          20         -10 -2.12674984005842005E-002
           0          14          36         -14          20          10          20         -10 -2.69207566637154616E-002
          37          13           0         -13          20          10          20         -10 -2.71827211377284605E-002
          36          13           1         -13          20          10          20         -10  3.80716991538342237E-002
          35          13           2         -13          20          10          20         -10  1.07417087171800801E-002
          34          13           3         -13          20          10          20         -10  1.87374500833524735E-002
          33          13           4         -13          20          10          20         -10  1.21204182025836825E-003
          32          13           5         -13          20          10          20         -10 -5.59230720325922404E-003
          31          13           6         -13          20          10          20         -10 -1.04339486768421814E-002
          30          13           7         -13          20          10          20         -10 -1.79082571038866635E-002
          29          13           8         -13          20          10          20         -10 -1.06626362116528980E-002
          28          13           9         -13          20          10          20         -10 -1.56803665496631911E-002
          27          13          10         -13          20          10          20         -10 -6.31488065246830978E-004
          26          13          11         -13          20          10          20         -10 -5.35527412447135871E-003
          25          13          12         -13          20          10          20         -10  1.19553996166175038E-002
          24          13          13         -13          20          10          20         -10  4.15347567848558218E-003
          23          13          14         -13          20          10          20         -10  1.93965980159765856E-002
          22          13          15         -13          20          10          20         -10  6.59877745785240021E-003
          21          13          16         -13          20          10          20         -10  1.80921773917565205E-002
          20          13          17         -13          20          10          20         -10  7.59838714176443012E-004
          19          13          18         -13          20          10          20         -10  9.48729866200332186E-003
          18          13          19         -13          20          10          20         -10 -9.52091937434635001E-003
          17          13          20         -13          20          10          20         -10 -7.50327733394383052E-004
          16          13          21         -13          20          10          20         -10 -1.80551445650490999E-002
          15          13          22         -13          20          10          20         -10 -6.57541956678092936E-003
          14          13          23         -13          20          10          20         -10 -1.93943224172678647E-002
          13          13          24         -13          20          10          20         -10 -4.15375140430174726E-003
          12          13          25         -13          20          10          20         -10 -1.19635959001394322E-002
          11          13          26         -13          20          10          20         -10  5.35370826823733728E-003
          10          13          27         -13          20          10          20         -10  6.32794123088546625E-004
           9          13          28         -13          20          10          20         -10  1.56803396664658111E-002
           8          13          29         -13          20          10          20         -10  1.06628812574056167E-002
           7          13          30         -13          20          10          20         -10  1.79079753920534726E-002
           6          13          31         -13          20          10          20         -10  1.04340023257812470E-002
           5          13          32         -13          20          10          20         -10  5.59229998717771654E-003
           4          13          33         -13          20          10          20         -10 -1.21205288146020748E-003
           3          13          34         -13          20          10          20         -10 -1.87374516022291646E-002
           2          13          35         -13          20          10          20         -10 -1.07417086827639660E-002
           1          13          36         -13          20          10          20         -10 -3.80716991690038670E-002
           0          13          37         -13          20          10          20         -10  2.71827211862569786E-002
          38          12           0         -12          20          10          20         -10  1.53368622864511750E-002
          37          12           1         -12          20          10          20         -10  3.84421729862807274E-002
          36          12           2         -12          20          10          20         -10 -1.92291119878319101E-002
          35          12           3         -12          20          10          20         -10  8.59336643050516089E-003
          34          12           4         -12          20          10          20         -10 -3.41642311314493616E-002
          33          12           5         -12          20          10          20         -10 -1.98160641520866770E-004
          32          12           6         -12          20          10          20         -10 -2.81603056027332835E-002
          31          12           7         -12          20          10          20         -10  7.88549429364100198E-003
          30          12           8         -12          20          10          20         -10 -1.27655951160447843E-002
          29          12           9         -12          20          10          20         -10  1.97551887073756371E-002
