#    n1        m1        n2        m2     count        mJ       sum-1               T
      2        -1         8         3    177174         2     -0.6106E-14      0.4000E-02
      3        -1         7         3    177342         2      0.1998E-14      0.8001E-02
      4        -1         6         3    177510         2     -0.3997E-14      0.1200E-01
      5        -1         5         3    177678         2      0.2887E-14      0.1600E-01
      6        -1         4         3    177846         2      0.9548E-14      0.2000E-01
      7        -1         3         3    178014         2      0.6661E-15      0.1200E-01
      8        -1         2         3    178182         2      0.5773E-14      0.1200E-01
      9        -1         1         3    178350         2      0.5773E-14      0.4001E-02
     10        -1         0         3    178518         2      0.9548E-14       0.000    
      0        -1         9         5    178683         4      0.1998E-14       0.000    
      1        -1         8         5    178848         4     -0.1443E-14      0.4000E-02
      2        -1         7         5    179013         4      0.2220E-14      0.4000E-02
      3        -1         6         5    179178         4     -0.1665E-14      0.4000E-02
      4        -1         5         5    179343         4      0.1732E-13      0.1200E-01
      5        -1         4         5    179508         4      0.5329E-14      0.1600E-01
      6        -1         3         5    179673         4      0.8660E-14      0.1600E-01
      7        -1         2         5    179838         4      0.6439E-14      0.8001E-02
      8        -1         1         5    180003         4     -0.2220E-15      0.8000E-02
      9        -1         0         5    180168         4      0.8882E-14      0.4000E-02
      0        -1         8         7    180328         6       0.000           0.000    
      1        -1         7         7    180488         6      0.3331E-14       0.000    
      2        -1         6         7    180648         6     -0.3109E-14      0.4001E-02
      3        -1         5         7    180808         6      0.4219E-14      0.4000E-02
      4        -1         4         7    180968         6     -0.6661E-14      0.1200E-01
      5        -1         3         7    181128         6     -0.9992E-14      0.1200E-01
      6        -1         2         7    181288         6     -0.1499E-13      0.8001E-02
      7        -1         1         7    181448         6     -0.6661E-14      0.8000E-02
      8        -1         0         7    181608         6     -0.1554E-14      0.4001E-02
      0        -1         7         9    181761         8     -0.5107E-14       0.000    
      1        -1         6         9    181914         8      0.1776E-14      0.4000E-02
      2        -1         5         9    182067         8     -0.3109E-14       0.000    
      3        -1         4         9    182220         8     -0.1998E-14      0.4000E-02
      4        -1         3         9    182373         8     -0.5662E-14      0.8001E-02
      5        -1         2         9    182526         8     -0.1021E-13      0.8000E-02
      6        -1         1         9    182679         8     -0.3553E-14      0.8001E-02
      7        -1         0         9    182832         8     -0.2331E-14      0.4000E-02
      0        -1         6        11    182976        10     -0.4774E-14       0.000    
      1        -1         5        11    183120        10      0.2665E-14       0.000    
      2        -1         4        11    183264        10      0.2220E-15      0.4000E-02
      3        -1         3        11    183408        10     -0.3997E-14      0.4000E-02
      4        -1         2        11    183552        10     -0.1033E-13      0.4001E-02
      5        -1         1        11    183696        10      0.2665E-14      0.4000E-02
      6        -1         0        11    183840        10     -0.1665E-14      0.4000E-02
      0        -1         5        13    183973        12     -0.7550E-14       0.000    
      1        -1         4        13    184106        12      0.1776E-14       0.000    
      2        -1         3        13    184239        12      0.3553E-14      0.4000E-02
      3        -1         2        13    184372        12     -0.8327E-14       0.000    
      4        -1         1        13    184505        12     -0.1776E-14      0.4001E-02
      5        -1         0        13    184638        12      0.4219E-14       0.000    
      0        -1         4        15    184758        14     -0.8993E-14      0.4000E-02
      1        -1         3        15    184878        14     -0.4219E-14       0.000    
      2        -1         2        15    184998        14     -0.1776E-14       0.000    
      3        -1         1        15    185118        14     -0.2331E-14       0.000    
      4        -1         0        15    185238        14     -0.2220E-15      0.4000E-02
      0        -1         3        17    185343        16     -0.6772E-14       0.000    
      1        -1         2        17    185448        16     -0.1110E-14       0.000    
      2        -1         1        17    185553        16     -0.3997E-14       0.000    
      3        -1         0        17    185658        16      0.1776E-14       0.000    
      0        -1         2        19    185746        18     -0.4996E-14       0.000    
      1        -1         1        19    185834        18     -0.3442E-14       0.000    
      2        -1         0        19    185922        18     -0.2331E-14       0.000    
      0        -1         1        21    185991        20     -0.3442E-14       0.000    
      1        -1         0        21    186060        20     -0.4885E-14       0.000    
      0        -1         0        23    186108        22     -0.4108E-14       0.000    
      0         0         0       -24    186133       -24     -0.1665E-14       0.000    
      0         0         1       -22    186181       -22     -0.4552E-14       0.000    
      1         0         0       -22    186229       -22     -0.3664E-14      0.4000E-02
      0         0         2       -20    186298       -20     -0.2887E-14       0.000    
      1         0         1       -20    186367       -20     -0.6217E-14       0.000    
      2         0         0       -20    186436       -20     -0.7550E-14       0.000    
      0         0         3       -18    186524       -18     -0.7661E-14       0.000    
      1         0         2       -18    186612       -18     -0.3886E-14       0.000    
      2         0         1       -18    186700       -18     -0.7327E-14       0.000    
      3         0         0       -18    186788       -18     -0.6661E-14       0.000    
      0         0         4       -16    186893       -16     -0.3331E-14       0.000    
      1         0         3       -16    186998       -16     -0.5329E-14       0.000    
      2         0         2       -16    187103       -16     -0.7772E-14       0.000    
      3         0         1       -16    187208       -16     -0.2665E-14       0.000    
      4         0         0       -16    187313       -16      0.5995E-14      0.4001E-02
      0         0         5       -14    187433       -14     -0.6550E-14       0.000    
      1         0         4       -14    187553       -14     -0.2442E-14       0.000    
      2         0         3       -14    187673       -14     -0.8549E-14       0.000    
      3         0         2       -14    187793       -14     -0.5551E-14       0.000    
      4         0         1       -14    187913       -14     -0.3220E-14      0.4000E-02
      5         0         0       -14    188033       -14      0.2887E-14       0.000    
      0         0         6       -12    188166       -12     -0.7994E-14       0.000    
      1         0         5       -12    188299       -12     -0.3553E-14       0.000    
      2         0         4       -12    188432       -12     -0.6217E-14      0.4000E-02
      3         0         3       -12    188565       -12      0.2220E-15       0.000    
      4         0         2       -12    188698       -12     -0.9104E-14      0.4000E-02
      5         0         1       -12    188831       -12     -0.2554E-14       0.000    
      6         0         0       -12    188964       -12     -0.4552E-14      0.4001E-02
      0         0         7       -10    189108       -10     -0.2665E-14       0.000    
      1         0         6       -10    189252       -10       0.000           0.000    
      2         0         5       -10    189396       -10     -0.1887E-14      0.4000E-02
      3         0         4       -10    189540       -10     -0.5551E-15       0.000    
      4         0         3       -10    189684       -10     -0.3331E-14      0.4000E-02
      5         0         2       -10    189828       -10     -0.1221E-14      0.8001E-02
      6         0         1       -10    189972       -10     -0.6217E-14      0.4000E-02
      7         0         0       -10    190116       -10      0.7105E-14       0.000    
      0         0         8        -8    190269        -8     -0.2220E-15       0.000    
      1         0         7        -8    190422        -8      0.8882E-15      0.4000E-02
      2         0         6        -8    190575        -8     -0.1110E-14       0.000    
      3         0         5        -8    190728        -8     -0.2109E-14      0.4000E-02
      4         0         4        -8    190881        -8      0.5995E-14      0.4001E-02
      5         0         3        -8    191034        -8     -0.1821E-13      0.8000E-02
      6         0         2        -8    191187        -8     -0.7883E-14      0.8001E-02
      7         0         1        -8    191340        -8     -0.5773E-14      0.8000E-02
      8         0         0        -8    191493        -8      0.3553E-14      0.4000E-02
      0         0         9        -6    191653        -6      0.1776E-14       0.000    
      1         0         8        -6    191813        -6     -0.2220E-15       0.000    
      2         0         7        -6    191973        -6     -0.5107E-14       0.000    
      3         0         6        -6    192133        -6     -0.3775E-14      0.8001E-02
      4         0         5        -6    192293        -6     -0.3331E-14      0.4000E-02
      5         0         4        -6    192453        -6      0.6883E-14      0.1200E-01
      6         0         3        -6    192613        -6       0.000          0.1200E-01
      7         0         2        -6    192773        -6     -0.1665E-14      0.8000E-02
      8         0         1        -6    192933        -6      0.5329E-14      0.8001E-02
      9         0         0        -6    193093        -6      0.3331E-14      0.4000E-02
      0         0        10        -4    193258        -4     -0.3331E-15       0.000    
      1         0         9        -4    193423        -4     -0.1443E-14       0.000    
      2         0         8        -4    193588        -4     -0.2776E-14      0.4000E-02
      3         0         7        -4    193753        -4     -0.8882E-15      0.4000E-02
      4         0         6        -4    193918        -4     -0.1110E-14      0.8001E-02
      5         0         5        -4    194083        -4      0.7550E-14      0.1200E-01
      6         0         4        -4    194248        -4      0.1510E-13      0.1600E-01
      7         0         3        -4    194413        -4      0.1310E-13      0.1200E-01
      8         0         2        -4    194578        -4      0.5773E-14      0.1200E-01
      9         0         1        -4    194743        -4      0.5773E-14      0.4000E-02
     10         0         0        -4    194908        -4      0.4219E-14       0.000    
      0         0        11        -2    195076        -2     -0.1776E-14      0.4001E-02
      1         0        10        -2    195244        -2      0.2665E-14       0.000    
      2         0         9        -2    195412        -2       0.000           0.000    
      3         0         8        -2    195580        -2     -0.6883E-14      0.8000E-02
      4         0         7        -2    195748        -2     -0.2998E-14      0.8001E-02
      5         0         6        -2    195916        -2     -0.2243E-13      0.1600E-01
      6         0         5        -2    196084        -2      0.1021E-13      0.2000E-01
      7         0         4        -2    196252        -2     -0.2187E-13      0.1600E-01
      8         0         3        -2    196420        -2      0.1488E-13      0.1200E-01
      9         0         2        -2    196588        -2     -0.1332E-14      0.8000E-02
     10         0         1        -2    196756        -2      0.7772E-14      0.4000E-02
     11         0         0        -2    196924        -2      0.7105E-14       0.000    
      0         0        12         0    197093         0     -0.2220E-15       0.000    
      1         0        11         0    197262         0     -0.3442E-14      0.4001E-02
      2         0        10         0    197431         0     -0.9992E-15       0.000    
      3         0         9         0    197600         0     -0.7994E-14      0.8000E-02
      4         0         8         0    197769         0      0.2887E-14      0.1200E-01
      5         0         7         0    197938         0     -0.1610E-13      0.1600E-01
      6         0         6         0    198107         0      0.1998E-14      0.2000E-01
      7         0         5         0    198276         0     -0.1243E-13      0.2000E-01
      8         0         4         0    198445         0      0.6217E-14      0.1200E-01
      9         0         3         0    198614         0     -0.3664E-14      0.8001E-02
     10         0         2         0    198783         0      0.5551E-14      0.8000E-02
     11         0         1         0    198952         0      0.4441E-14       0.000    
     12         0         0         0    199121         0      0.9770E-14       0.000    
      0         0        11         2    199289         2     -0.1998E-14       0.000    
      1         0        10         2    199457         2      0.2442E-14      0.4000E-02
      2         0         9         2    199625         2     -0.1110E-15       0.000    
      3         0         8         2    199793         2     -0.5995E-14      0.8001E-02
      4         0         7         2    199961         2     -0.2776E-14      0.8000E-02
      5         0         6         2    200129         2     -0.2232E-13      0.1600E-01
      6         0         5         2    200297         2      0.1044E-13      0.2000E-01
      7         0         4         2    200465         2     -0.2087E-13      0.2000E-01
      8         0         3         2    200633         2      0.1510E-13      0.1200E-01
      9         0         2         2    200801         2     -0.1221E-14      0.8000E-02
     10         0         1         2    200969         2      0.7994E-14      0.4000E-02
     11         0         0         2    201137         2      0.7105E-14       0.000    
      0         0        10         4    201302         4     -0.1110E-15      0.4001E-02
      1         0         9         4    201467         4     -0.1332E-14       0.000    
      2         0         8         4    201632         4     -0.2998E-14       0.000    
      3         0         7         4    201797         4     -0.5551E-15      0.8000E-02
      4         0         6         4    201962         4     -0.1110E-14      0.8001E-02
      5         0         5         4    202127         4      0.7327E-14      0.1600E-01
      6         0         4         4    202292         4      0.1577E-13      0.1600E-01
      7         0         3         4    202457         4      0.1354E-13      0.1600E-01
      8         0         2         4    202622         4      0.6661E-14      0.1200E-01
      9         0         1         4    202787         4      0.5551E-14      0.4001E-02
     10         0         0         4    202952         4      0.4441E-14      0.4000E-02
      0         0         9         6    203112         6      0.1998E-14       0.000    
      1         0         8         6    203272         6     -0.2220E-15       0.000    
      2         0         7         6    203432         6     -0.5329E-14      0.4000E-02
      3         0         6         6    203592         6     -0.4108E-14      0.4000E-02
      4         0         5         6    203752         6     -0.3775E-14      0.8001E-02
      5         0         4         6    203912         6      0.7772E-14      0.1200E-01
      6         0         3         6    204072         6      0.1554E-14      0.1600E-01
      7         0         2         6    204232         6     -0.2665E-14      0.1200E-01
      8         0         1         6    204392         6      0.5551E-14      0.8001E-02
      9         0         0         6    204552         6      0.3109E-14      0.4000E-02
      0         0         8         8    204705         8     -0.2220E-15       0.000    
      1         0         7         8    204858         8      0.1110E-14       0.000    
      2         0         6         8    205011         8     -0.1554E-14       0.000    
      3         0         5         8    205164         8     -0.2109E-14      0.4000E-02
      4         0         4         8    205317         8      0.5995E-14      0.8001E-02
      5         0         3         8    205470         8     -0.1876E-13      0.1200E-01
      6         0         2         8    205623         8     -0.8105E-14      0.8000E-02
      7         0         1         8    205776         8     -0.5773E-14      0.8001E-02
      8         0         0         8    205929         8      0.3553E-14      0.4000E-02
      0         0         7        10    206073        10     -0.2998E-14       0.000    
      1         0         6        10    206217        10       0.000          0.4000E-02
      2         0         5        10    206361        10     -0.2220E-14       0.000    
      3         0         4        10    206505        10     -0.1221E-14      0.4000E-02
      4         0         3        10    206649        10     -0.3109E-14      0.4001E-02
      5         0         2        10    206793        10     -0.9992E-15      0.8000E-02
      6         0         1        10    206937        10     -0.6217E-14      0.4000E-02
      7         0         0        10    207081        10      0.6661E-14      0.4001E-02
      0         0         6        12    207214        12     -0.8105E-14       0.000    
      1         0         5        12    207347        12     -0.3775E-14       0.000    
      2         0         4        12    207480        12     -0.6217E-14      0.4000E-02
      3         0         3        12    207613        12      0.2220E-15       0.000    
      4         0         2        12    207746        12     -0.9548E-14      0.4000E-02
      5         0         1        12    207879        12     -0.2776E-14      0.4000E-02
      6         0         0        12    208012        12     -0.4441E-14      0.4001E-02
      0         0         5        14    208132        14     -0.6550E-14       0.000    
      1         0         4        14    208252        14     -0.2887E-14       0.000    
      2         0         3        14    208372        14     -0.9104E-14       0.000    
      3         0         2        14    208492        14     -0.5551E-14      0.4000E-02
      4         0         1        14    208612        14     -0.2887E-14       0.000    
      5         0         0        14    208732        14      0.2665E-14      0.4000E-02
      0         0         4        16    208837        16     -0.3331E-14       0.000    
      1         0         3        16    208942        16     -0.5218E-14       0.000    
      2         0         2        16    209047        16     -0.7772E-14       0.000    
      3         0         1        16    209152        16     -0.2665E-14       0.000    
      4         0         0        16    209257        16      0.5995E-14       0.000    
      0         0         3        18    209345        18     -0.7661E-14       0.000    
      1         0         2        18    209433        18     -0.3664E-14      0.4000E-02
      2         0         1        18    209521        18     -0.6994E-14       0.000    
      3         0         0        18    209609        18     -0.6661E-14       0.000    
      0         0         2        20    209678        20     -0.2776E-14       0.000    
      1         0         1        20    209747        20     -0.6439E-14       0.000    
      2         0         0        20    209816        20     -0.7327E-14       0.000    
      0         0         1        22    209864        22     -0.4774E-14       0.000    
      1         0         0        22    209912        22     -0.3775E-14       0.000    
      0         0         0        24    209937        24     -0.1554E-14       0.000    
      0         1         0       -23    209985       -22     -0.3886E-14       0.000    
      0         1         1       -21    210054       -20     -0.3331E-14       0.000    
      1         1         0       -21    210123       -20     -0.4774E-14       0.000    
      0         1         2       -19    210211       -18     -0.5107E-14       0.000    
      1         1         1       -19    210299       -18     -0.3553E-14       0.000    
      2         1         0       -19    210387       -18     -0.2442E-14       0.000    
      0         1         3       -17    210492       -16     -0.7105E-14       0.000    
      1         1         2       -17    210597       -16     -0.1221E-14       0.000    
      2         1         1       -17    210702       -16     -0.3997E-14      0.4001E-02
      3         1         0       -17    210807       -16      0.1554E-14       0.000    
      0         1         4       -15    210927       -14     -0.9104E-14       0.000    
      1         1         3       -15    211047       -14     -0.4219E-14       0.000    
      2         1         2       -15    211167       -14     -0.1776E-14       0.000    
      3         1         1       -15    211287       -14     -0.2442E-14       0.000    
      4         1         0       -15    211407       -14     -0.1110E-15      0.4000E-02
      0         1         5       -13    211540       -12     -0.7438E-14       0.000    
      1         1         4       -13    211673       -12      0.1998E-14       0.000    
      2         1         3       -13    211806       -12      0.3775E-14       0.000    
      3         1         2       -13    211939       -12     -0.8660E-14      0.4000E-02
      4         1         1       -13    212072       -12     -0.1665E-14       0.000    
      5         1         0       -13    212205       -12      0.4219E-14       0.000    
      0         1         6       -11    212349       -10     -0.4885E-14      0.4000E-02
      1         1         5       -11    212493       -10      0.2442E-14       0.000    
      2         1         4       -11    212637       -10      0.4441E-15       0.000    
      3         1         3       -11    212781       -10     -0.3997E-14      0.4001E-02
      4         1         2       -11    212925       -10     -0.1033E-13      0.4000E-02
      5         1         1       -11    213069       -10      0.2220E-14      0.4000E-02
      6         1         0       -11    213213       -10     -0.1554E-14       0.000    
      0         1         7        -9    213366        -8     -0.5218E-14       0.000    
      1         1         6        -9    213519        -8      0.1776E-14       0.000    
      2         1         5        -9    213672        -8     -0.2887E-14      0.4000E-02
      3         1         4        -9    213825        -8     -0.1887E-14      0.4001E-02
      4         1         3        -9    213978        -8     -0.4996E-14      0.4000E-02
      5         1         2        -9    214131        -8     -0.1044E-13      0.8000E-02
      6         1         1        -9    214284        -8     -0.3331E-14      0.4001E-02
      7         1         0        -9    214437        -8     -0.2331E-14      0.4000E-02
      0         1         8        -7    214597        -6     -0.1110E-15       0.000    
      1         1         7        -7    214757        -6      0.3553E-14       0.000    
      2         1         6        -7    214917        -6     -0.3109E-14      0.4000E-02
      3         1         5        -7    215077        -6      0.4441E-14      0.4000E-02
      4         1         4        -7    215237        -6     -0.7105E-14      0.8001E-02
      5         1         3        -7    215397        -6     -0.6106E-14      0.8000E-02
      6         1         2        -7    215557        -6     -0.1588E-13      0.8001E-02
      7         1         1        -7    215717        -6     -0.6328E-14      0.8000E-02
      8         1         0        -7    215877        -6     -0.1665E-14       0.000    
      0         1         9        -5    216042        -4      0.1776E-14       0.000    
      1         1         8        -5    216207        -4     -0.1332E-14      0.4001E-02
      2         1         7        -5    216372        -4      0.2665E-14       0.000    
      3         1         6        -5    216537        -4     -0.1887E-14      0.8000E-02
      4         1         5        -5    216702        -4      0.1688E-13      0.8001E-02
      5         1         4        -5    216867        -4      0.4885E-14      0.1200E-01
      6         1         3        -5    217032        -4      0.8438E-14      0.1200E-01
      7         1         2        -5    217197        -4      0.5551E-14      0.1200E-01
      8         1         1        -5    217362        -4       0.000          0.4000E-02
      9         1         0        -5    217527        -4      0.8882E-14       0.000    
      0         1        10        -3    217695        -2     -0.3553E-14      0.4000E-02
      1         1         9        -3    217863        -2      0.8882E-15       0.000    
      2         1         8        -3    218031        -2     -0.5662E-14      0.4001E-02
      3         1         7        -3    218199        -2      0.1776E-14      0.8000E-02
      4         1         6        -3    218367        -2     -0.4108E-14      0.8001E-02
      5         1         5        -3    218535        -2      0.2887E-14      0.1600E-01
      6         1         4        -3    218703        -2      0.7772E-14      0.1600E-01
      7         1         3        -3    218871        -2     -0.3331E-15      0.1200E-01
      8         1         2        -3    219039        -2      0.5107E-14      0.1200E-01
      9         1         1        -3    219207        -2      0.6439E-14      0.4000E-02
     10         1         0        -3    219375        -2      0.9548E-14       0.000    
      0         1        11        -1    219544         0     -0.8882E-15       0.000    
      1         1        10        -1    219713         0      0.3331E-14       0.000    
      2         1         9        -1    219882         0      0.4441E-15      0.4001E-02
      3         1         8        -1    220051         0     -0.4885E-14      0.8000E-02
      4         1         7        -1    220220         0     -0.1188E-13      0.1600E-01
      5         1         6        -1    220389         0     -0.2398E-13      0.1600E-01
      6         1         5        -1    220558         0     -0.1865E-13      0.2000E-01
      7         1         4        -1    220727         0     -0.1055E-13      0.1600E-01
      8         1         3        -1    220896         0     -0.3331E-15      0.1200E-01
      9         1         2        -1    221065         0      0.5329E-14      0.4000E-02
     10         1         1        -1    221234         0      0.1199E-13      0.4001E-02
     11         1         0        -1    221403         0      0.7994E-14       0.000    
      0         1        11         1    221571         2     -0.8882E-15       0.000    
      1         1        10         1    221739         2      0.3553E-14      0.4000E-02
      2         1         9         1    221907         2     -0.7772E-15      0.4000E-02
      3         1         8         1    222075         2     -0.6661E-14      0.8001E-02
      4         1         7         1    222243         2      0.3109E-14      0.1200E-01
      5         1         6         1    222411         2     -0.2076E-13      0.1600E-01
      6         1         5         1    222579         2     -0.1577E-13      0.2000E-01
      7         1         4         1    222747         2      0.7327E-14      0.1600E-01
      8         1         3         1    222915         2     -0.2665E-14      0.1200E-01
      9         1         2         1    223083         2      0.4885E-14      0.8001E-02
     10         1         1         1    223251         2      0.1155E-13      0.4000E-02
     11         1         0         1    223419         2      0.7994E-14       0.000    
      0         1        10         3    223584         4     -0.3220E-14       0.000    
      1         1         9         3    223749         4      0.6661E-15       0.000    
      2         1         8         3    223914         4     -0.2665E-14      0.4000E-02
      3         1         7         3    224079         4     -0.3442E-14      0.8001E-02
      4         1         6         3    224244         4     -0.9326E-14      0.1200E-01
      5         1         5         3    224409         4     -0.1910E-13      0.1600E-01
      6         1         4         3    224574         4     -0.1532E-13      0.2000E-01
      7         1         3         3    224739         4      0.1332E-14      0.1600E-01
      8         1         2         3    224904         4      0.4219E-14      0.8000E-02
      9         1         1         3    225069         4      0.7772E-14      0.8001E-02
     10         1         0         3    225234         4      0.9770E-14       0.000    
      0         1         9         5    225394         6      0.1776E-14       0.000    
      1         1         8         5    225554         6     -0.1332E-14      0.4000E-02
      2         1         7         5    225714         6      0.1998E-14       0.000    
      3         1         6         5    225874         6     -0.2998E-14      0.8001E-02
      4         1         5         5    226034         6     -0.2554E-14      0.1200E-01
      5         1         4         5    226194         6     -0.4330E-14      0.1600E-01
      6         1         3         5    226354         6     -0.5218E-14      0.1600E-01
      7         1         2         5    226514         6      0.2442E-14      0.1200E-01
      8         1         1         5    226674         6     -0.8882E-15      0.8001E-02
      9         1         0         5    226834         6      0.9770E-14      0.4000E-02
      0         1         8         7    226987         8      0.4441E-15       0.000    
      1         1         7         7    227140         8      0.2220E-14       0.000    
      2         1         6         7    227293         8     -0.1443E-14      0.4000E-02
      3         1         5         7    227446         8      0.1332E-14      0.4000E-02
      4         1         4         7    227599         8     -0.7550E-14      0.1200E-01
      5         1         3         7    227752         8      0.7327E-14      0.1200E-01
      6         1         2         7    227905         8     -0.1221E-14      0.1200E-01
      7         1         1         7    228058         8     -0.7438E-14      0.8000E-02
      8         1         0         7    228211         8     -0.2220E-15      0.4000E-02
      0         1         7         9    228355        10     -0.4330E-14       0.000    
      1         1         6         9    228499        10      0.1776E-14       0.000    
      2         1         5         9    228643        10     -0.6217E-14      0.4001E-02
      3         1         4         9    228787        10      0.6661E-15      0.4000E-02
      4         1         3         9    228931        10      0.5107E-14      0.8000E-02
      5         1         2         9    229075        10      0.2665E-14      0.8001E-02
      6         1         1         9    229219        10      0.6661E-15      0.8000E-02
      7         1         0         9    229363        10     -0.3775E-14      0.4001E-02
      0         1         6        11    229496        12     -0.3331E-14       0.000    
      1         1         5        11    229629        12      0.2220E-15       0.000    
      2         1         4        11    229762        12     -0.1998E-14      0.4000E-02
      3         1         3        11    229895        12     -0.3220E-14      0.4000E-02
      4         1         2        11    230028        12     -0.4108E-14      0.4000E-02
      5         1         1        11    230161        12     -0.5551E-15      0.4001E-02
      6         1         0        11    230294        12     -0.3220E-14      0.4000E-02
      0         1         5        13    230414        14     -0.6550E-14       0.000    
      1         1         4        13    230534        14      0.6661E-15       0.000    
      2         1         3        13    230654        14      0.1554E-14      0.4000E-02
      3         1         2        13    230774        14     -0.8216E-14       0.000    
      4         1         1        13    230894        14      0.2665E-14      0.4000E-02
      5         1         0        13    231014        14      0.4663E-14      0.4001E-02
      0         1         4        15    231119        16     -0.7994E-14       0.000    
      1         1         3        15    231224        16     -0.5107E-14       0.000    
      2         1         2        15    231329        16     -0.2331E-14       0.000    
      3         1         1        15    231434        16      0.6661E-15       0.000    
      4         1         0        15    231539        16     -0.1554E-14      0.4000E-02
      0         1         3        17    231627        18     -0.6328E-14       0.000    
      1         1         2        17    231715        18     -0.1110E-15       0.000    
      2         1         1        17    231803        18     -0.6772E-14       0.000    
      3         1         0        17    231891        18      0.2442E-14       0.000    
      0         1         2        19    231960        20     -0.5551E-14       0.000    
      1         1         1        19    232029        20     -0.2220E-14       0.000    
      2         1         0        19    232098        20     -0.3220E-14       0.000    
      0         1         1        21    232146        22     -0.3775E-14       0.000    
      1         1         0        21    232194        22     -0.2887E-14       0.000    
      0         1         0        23    232219        24     -0.4108E-14       0.000    
      0         2         0       -22    232288       -20     -0.1998E-14       0.000    
      0         2         1       -20    232376       -18     -0.4774E-14      0.4000E-02
      1         2         0       -20    232464       -18     -0.5329E-14       0.000    
      0         2         2       -18    232569       -16     -0.2665E-14       0.000    
      1         2         1       -18    232674       -16     -0.4663E-14       0.000    
      2         2         0       -18    232779       -16     -0.6661E-14       0.000    
      0         2         3       -16    232899       -14     -0.3886E-14       0.000    
      1         2         2       -16    233019       -14     -0.3553E-14       0.000    
      2         2         1       -16    233139       -14     -0.4552E-14       0.000    
      3         2         0       -16    233259       -14      0.1332E-14       0.000    
      0         2         4       -14    233392       -12     -0.1110E-14       0.000    
      1         2         3       -14    233525       -12     -0.2442E-14      0.4000E-02
      2         2         2       -14    233658       -12     -0.4885E-14       0.000    
      3         2         1       -14    233791       -12      0.2665E-14       0.000    
      4         2         0       -14    233924       -12     -0.2220E-14       0.000    
      0         2         5       -12    234068       -10     -0.1776E-14      0.4001E-02
      1         2         4       -12    234212       -10     -0.2665E-14       0.000    
      2         2         3       -12    234356       -10     -0.1887E-14       0.000    
      3         2         2       -12    234500       -10     -0.4330E-14      0.4000E-02
      4         2         1       -12    234644       -10      0.6439E-14       0.000    
      5         2         0       -12    234788       -10      0.4441E-15      0.4000E-02
      0         2         6       -10    234941        -8      0.1332E-14       0.000    
      1         2         5       -10    235094        -8      0.8882E-15       0.000    
      2         2         4       -10    235247        -8     -0.4108E-14      0.4000E-02
      3         2         3       -10    235400        -8     -0.7883E-14       0.000    
      4         2         2       -10    235553        -8      0.1332E-14      0.8001E-02
      5         2         1       -10    235706        -8      0.2220E-15      0.4000E-02
      6         2         0       -10    235859        -8      0.2220E-14       0.000    
      0         2         7        -8    236019        -6      0.2665E-14       0.000    
      1         2         6        -8    236179        -6     -0.2220E-15      0.4000E-02
      2         2         5        -8    236339        -6     -0.2554E-14       0.000    
      3         2         4        -8    236499        -6     -0.4108E-14      0.4001E-02
      4         2         3        -8    236659        -6     -0.7883E-14      0.8000E-02
      5         2         2        -8    236819        -6     -0.1177E-13      0.8001E-02
      6         2         1        -8    236979        -6      0.3331E-14      0.4000E-02
      7         2         0        -8    237139        -6     -0.1998E-14      0.4000E-02
      0         2         8        -6    237304        -4      0.8882E-15       0.000    
      1         2         7        -6    237469        -4     -0.1443E-14       0.000    
      2         2         6        -6    237634        -4     -0.2331E-14      0.4000E-02
      3         2         5        -6    237799        -4     -0.2220E-14      0.8001E-02
      4         2         4        -6    237964        -4     -0.4108E-14      0.8000E-02
      5         2         3        -6    238129        -4     -0.1510E-13      0.8001E-02
      6         2         2        -6    238294        -4     -0.9881E-14      0.8000E-02
      7         2         1        -6    238459        -4     -0.1887E-14      0.8001E-02
      8         2         0        -6    238624        -4      0.6439E-14       0.000    
      0         2         9        -4    238792        -2     -0.2220E-15       0.000    
      1         2         8        -4    238960        -2     -0.4330E-14      0.4000E-02
      2         2         7        -4    239128        -2     -0.2109E-14      0.4000E-02
      3         2         6        -4    239296        -2      0.1865E-13      0.8001E-02
      4         2         5        -4    239464        -2     -0.1998E-14      0.1200E-01
      5         2         4        -4    239632        -2      0.1976E-13      0.1200E-01
      6         2         3        -4    239800        -2     -0.3886E-14      0.1200E-01
      7         2         2        -4    239968        -2      0.2109E-13      0.8001E-02
      8         2         1        -4    240136        -2      0.8882E-14      0.4000E-02
      9         2         0        -4    240304        -2      0.8660E-14      0.4000E-02
      0         2        10        -2    240473         0      0.4441E-14       0.000    
      1         2         9        -2    240642         0     -0.1221E-14      0.4000E-02
      2         2         8        -2    240811         0     -0.3997E-14      0.4001E-02
      3         2         7        -2    240980         0     -0.1110E-15      0.8000E-02
      4         2         6        -2    241149         0     -0.1110E-15      0.1600E-01
      5         2         5        -2    241318         0     -0.1110E-13      0.1600E-01
      6         2         4        -2    241487         0      0.1332E-14      0.1600E-01
      7         2         3        -2    241656         0      0.2220E-14      0.1200E-01
      8         2         2        -2    241825         0      0.1554E-14      0.8000E-02
      9         2         1        -2    241994         0      0.5107E-14      0.4001E-02
     10         2         0        -2    242163         0      0.1310E-13       0.000    
      0         2        11         0    242331         2     -0.1110E-14       0.000    
      1         2        10         0    242499         2      0.1110E-14      0.4000E-02
      2         2         9         0    242667         2     -0.6772E-14      0.4000E-02
      3         2         8         0    242835         2      0.1088E-13      0.8001E-02
