#    n1        m1        n2        m2     count        mJ       sum-1               T
      0       -10         8        10    493318         0     -0.5995E-14      0.8001E-02
      1       -10         7        10    493679         0     -0.5640E-13      0.2800E-01
      2       -10         6        10    494040         0      0.2887E-14      0.5600E-01
      3       -10         5        10    494401         0     -0.4119E-13      0.8401E-01
      4       -10         4        10    494762         0      0.1688E-13      0.9601E-01
      5       -10         3        10    495123         0     -0.3719E-13      0.9201E-01
      6       -10         2        10    495484         0      0.3775E-14      0.6400E-01
      7       -10         1        10    495845         0     -0.5096E-13      0.3200E-01
      8       -10         0        10    496206         0      0.8882E-15      0.1200E-01
      0       -10         7        12    496566         2      0.1332E-14      0.8000E-02
      1       -10         6        12    496926         2     -0.1343E-13      0.2000E-01
      2       -10         5        12    497286         2      0.7550E-14      0.4400E-01
      3       -10         4        12    497646         2      0.8882E-14      0.6400E-01
      4       -10         3        12    498006         2      0.3642E-13      0.6800E-01
      5       -10         2        12    498366         2      0.2887E-14      0.5600E-01
      6       -10         1        12    498726         2      0.8882E-15      0.3200E-01
      7       -10         0        12    499086         2      0.1998E-13      0.1200E-01
      0       -10         6        14    499443         4     -0.2887E-14      0.4000E-02
      1       -10         5        14    499800         4      0.2887E-14      0.2000E-01
      2       -10         4        14    500157         4     -0.1288E-13      0.3200E-01
      3       -10         3        14    500514         4     -0.1621E-13      0.4400E-01
      4       -10         2        14    500871         4     -0.5551E-14      0.4400E-01
      5       -10         1        14    501228         4     -0.1632E-13      0.2800E-01
      6       -10         0        14    501585         4      0.9992E-14      0.1200E-01
      0       -10         5        16    501937         6      0.5107E-14      0.4000E-02
      1       -10         4        16    502289         6     -0.3220E-14      0.1600E-01
      2       -10         3        16    502641         6     -0.1099E-13      0.2000E-01
      3       -10         2        16    502993         6     -0.3331E-15      0.3200E-01
      4       -10         1        16    503345         6      0.2887E-14      0.2400E-01
      5       -10         0        16    503697         6      0.3109E-14      0.8000E-02
      0       -10         4        18    504042         8      0.6883E-14      0.4001E-02
      1       -10         3        18    504387         8     -0.1332E-14      0.1200E-01
      2       -10         2        18    504732         8      0.2887E-14      0.1600E-01
      3       -10         1        18    505077         8     -0.1776E-14      0.1600E-01
      4       -10         0        18    505422         8      0.9992E-14      0.8001E-02
      0       -10         3        20    505758        10     -0.6550E-14      0.4000E-02
      1       -10         2        20    506094        10     -0.1110E-14      0.8001E-02
      2       -10         1        20    506430        10     -0.4330E-14      0.8000E-02
      3       -10         0        20    506766        10     -0.4996E-14      0.8001E-02
      0       -10         2        22    507091        12     -0.8882E-15       0.000    
      1       -10         1        22    507416        12      0.5551E-14      0.4000E-02
      2       -10         0        22    507741        12      0.5107E-14      0.4000E-02
      0       -10         1        24    508053        14      0.3553E-14      0.4000E-02
      1       -10         0        24    508365        14      0.8882E-14       0.000    
      0       -10         0        26    508662        16     -0.7772E-15       0.000    
      0        -9         0       -27    508699       -36     -0.1256E-11      0.4001E-02
      0        -9         1       -25    508771       -34     -0.3906E-12       0.000    
      1        -9         0       -25    508843       -34      0.1716E-12       0.000    
      0        -9         2       -23    508948       -32      0.7419E-12      0.4000E-02
      1        -9         1       -23    509053       -32      0.1650E-11       0.000    
      2        -9         0       -23    509158       -32      0.9182E-12      0.4000E-02
      0        -9         3       -21    509294       -30      0.2258E-12      0.4000E-02
      1        -9         2       -21    509430       -30      0.4687E-12      0.4001E-02
      2        -9         1       -21    509566       -30     -0.1322E-11      0.8000E-02
      3        -9         0       -21    509702       -30     -0.1188E-11      0.4000E-02
      0        -9         4       -19    509867       -28     -0.1146E-12      0.8001E-02
      1        -9         3       -19    510032       -28     -0.3080E-12      0.8000E-02
      2        -9         2       -19    510197       -28     -0.5339E-12      0.1600E-01
      3        -9         1       -19    510362       -28      0.6448E-12      0.1200E-01
      4        -9         0       -19    510527       -28     -0.7205E-13      0.8001E-02
      0        -9         5       -17    510719       -26      0.9548E-13      0.8000E-02
      1        -9         4       -17    510911       -26      0.1461E-12      0.1600E-01
      2        -9         3       -17    511103       -26     -0.1205E-11      0.2400E-01
      3        -9         2       -17    511295       -26      0.2751E-12      0.2800E-01
      4        -9         1       -17    511487       -26      0.4448E-12      0.2400E-01
      5        -9         0       -17    511679       -26      0.1930E-12      0.1200E-01
      0        -9         6       -15    511896       -24     -0.3730E-13      0.8000E-02
      1        -9         5       -15    512113       -24      0.1976E-13      0.2400E-01
      2        -9         4       -15    512330       -24     -0.5778E-12      0.4000E-01
      3        -9         3       -15    512547       -24      0.7061E-13      0.4400E-01
      4        -9         2       -15    512764       -24     -0.7864E-12      0.4400E-01
      5        -9         1       -15    512981       -24      0.6553E-12      0.3600E-01
      6        -9         0       -15    513198       -24      0.1608E-12      0.1600E-01
      0        -9         7       -13    513438       -22     -0.7849E-13      0.1200E-01
      1        -9         6       -13    513678       -22     -0.1448E-12      0.3200E-01
      2        -9         5       -13    513918       -22     -0.1985E-12      0.5600E-01
      3        -9         4       -13    514158       -22     -0.1052E-12      0.6400E-01
      4        -9         3       -13    514398       -22     -0.1947E-12      0.7600E-01
      5        -9         2       -13    514638       -22     -0.4128E-12      0.6400E-01
      6        -9         1       -13    514878       -22     -0.2209E-12      0.4800E-01
      7        -9         0       -13    515118       -22     -0.1507E-12      0.2000E-01
      0        -9         8       -11    515379       -20      0.1577E-13      0.1600E-01
      1        -9         7       -11    515640       -20     -0.7250E-13      0.4000E-01
      2        -9         6       -11    515901       -20      0.1243E-13      0.7200E-01
      3        -9         5       -11    516162       -20      0.2107E-12      0.9201E-01
      4        -9         4       -11    516423       -20      0.2944E-12      0.1080    
      5        -9         3       -11    516684       -20      0.6779E-12      0.1040    
      6        -9         2       -11    516945       -20      0.1830E-12      0.8801E-01
      7        -9         1       -11    517206       -20     -0.2742E-13      0.5600E-01
      8        -9         0       -11    517467       -20      0.6795E-13      0.2400E-01
      0        -9         9        -9    517747       -18      0.5107E-13      0.2000E-01
      1        -9         8        -9    518027       -18      0.7816E-13      0.5200E-01
      2        -9         7        -9    518307       -18      0.1017E-12      0.8401E-01
      3        -9         6        -9    518587       -18      0.9681E-13      0.1200    
      4        -9         5        -9    518867       -18     -0.3484E-12      0.1440    
      5        -9         4        -9    519147       -18     -0.6579E-12      0.1480    
      6        -9         3        -9    519427       -18      0.1998E-13      0.1320    
      7        -9         2        -9    519707       -18      0.1514E-12      0.1040    
      8        -9         1        -9    519987       -18      0.1554E-14      0.6000E-01
      9        -9         0        -9    520267       -18      0.2065E-13      0.2800E-01
      0        -9        10        -7    520564       -16      0.6728E-13      0.2000E-01
      1        -9         9        -7    520861       -16      0.1332E-13      0.5600E-01
      2        -9         8        -7    521158       -16      0.9637E-13      0.1040    
      3        -9         7        -7    521455       -16      0.2931E-12      0.1440    
      4        -9         6        -7    521752       -16     -0.5740E-13      0.1760    
      5        -9         5        -7    522049       -16      0.2534E-12      0.1920    
      6        -9         4        -7    522346       -16      0.2762E-12      0.1760    
      7        -9         3        -7    522643       -16      0.1870E-12      0.1520    
      8        -9         2        -7    522940       -16     -0.1931E-12      0.1040    
      9        -9         1        -7    523237       -16      0.4019E-13      0.5600E-01
     10        -9         0        -7    523534       -16     -0.1266E-13      0.2000E-01
      0        -9        11        -5    523846       -14     -0.5107E-13      0.2000E-01
      1        -9        10        -5    524158       -14     -0.5840E-13      0.6400E-01
      2        -9         9        -5    524470       -14      0.1179E-12      0.1120    
      3        -9         8        -5    524782       -14      0.3668E-12      0.1640    
      4        -9         7        -5    525094       -14     -0.5175E-12      0.2080    
      5        -9         6        -5    525406       -14     -0.2867E-12      0.2240    
      6        -9         5        -5    525718       -14      0.2438E-12      0.2160    
      7        -9         4        -5    526030       -14      0.3604E-12      0.1840    
      8        -9         3        -5    526342       -14     -0.1281E-12      0.1360    
      9        -9         2        -5    526654       -14     -0.3852E-13      0.8000E-01
     10        -9         1        -5    526966       -14     -0.2554E-14      0.4000E-01
     11        -9         0        -5    527278       -14      0.5995E-14      0.1600E-01
      0        -9        12        -3    527603       -12     -0.3331E-14      0.2000E-01
      1        -9        11        -3    527928       -12      0.1392E-12      0.6400E-01
      2        -9        10        -3    528253       -12      0.2143E-12      0.1200    
      3        -9         9        -3    528578       -12     -0.8105E-13      0.1760    
      4        -9         8        -3    528903       -12      0.2576E-12      0.2200    
      5        -9         7        -3    529228       -12     -0.2418E-12      0.2400    
      6        -9         6        -3    529553       -12      0.1821E-13      0.2360    
      7        -9         5        -3    529878       -12     -0.6317E-13      0.2000    
      8        -9         4        -3    530203       -12     -0.8460E-13      0.1520    
      9        -9         3        -3    530528       -12      0.1443E-13      0.1000    
     10        -9         2        -3    530853       -12     -0.7105E-14      0.5600E-01
     11        -9         1        -3    531178       -12     -0.6661E-15      0.2400E-01
     12        -9         0        -3    531503       -12      0.1688E-13      0.8001E-02
      0        -9        13        -1    531839       -10     -0.3109E-13      0.2000E-01
      1        -9        12        -1    532175       -10     -0.1266E-13      0.6000E-01
      2        -9        11        -1    532511       -10      0.1568E-12      0.1160    
      3        -9        10        -1    532847       -10      0.2647E-12      0.1760    
      4        -9         9        -1    533183       -10      0.5460E-12      0.2200    
      5        -9         8        -1    533519       -10      0.3859E-12      0.2440    
      6        -9         7        -1    533855       -10      0.4825E-12      0.2360    
      7        -9         6        -1    534191       -10      0.8926E-13      0.2040    
      8        -9         5        -1    534527       -10      0.1399E-13      0.1560    
      9        -9         4        -1    534863       -10      0.4907E-13      0.1040    
     10        -9         3        -1    535199       -10     -0.1388E-13      0.6000E-01
     11        -9         2        -1    535535       -10      0.5107E-14      0.2800E-01
     12        -9         1        -1    535871       -10      0.1532E-13      0.8001E-02
     13        -9         0        -1    536207       -10      0.1554E-14      0.4000E-02
      0        -9        13         1    536552        -8     -0.3708E-13      0.2000E-01
      1        -9        12         1    536897        -8     -0.4508E-13      0.5600E-01
      2        -9        11         1    537242        -8      0.1554E-13      0.1040    
      3        -9        10         1    537587        -8      0.9992E-14      0.1640    
      4        -9         9         1    537932        -8      0.1938E-12      0.2080    
      5        -9         8         1    538277        -8      0.4869E-12      0.2280    
      6        -9         7         1    538622        -8      0.4201E-12      0.2280    
      7        -9         6         1    538967        -8      0.3553E-14      0.1920    
      8        -9         5         1    539312        -8      0.4485E-13      0.1440    
      9        -9         4         1    539657        -8      0.8038E-13      0.9601E-01
     10        -9         3         1    540002        -8      0.3109E-14      0.5600E-01
     11        -9         2         1    540347        -8      0.8216E-14      0.2400E-01
     12        -9         1         1    540692        -8      0.1465E-13      0.1200E-01
     13        -9         0         1    541037        -8      0.4441E-15       0.000    
      0        -9        12         3    541389        -6     -0.1399E-13      0.1600E-01
      1        -9        11         3    541741        -6     -0.2809E-13      0.4800E-01
      2        -9        10         3    542093        -6     -0.1211E-12      0.9201E-01
      3        -9         9         3    542445        -6     -0.3119E-12      0.1440    
      4        -9         8         3    542797        -6     -0.3162E-12      0.1880    
      5        -9         7         3    543149        -6     -0.5781E-12      0.2120    
      6        -9         6         3    543501        -6     -0.2898E-12      0.2000    
      7        -9         5         3    543853        -6      0.8993E-13      0.1720    
      8        -9         4         3    544205        -6      0.4152E-13      0.1240    
      9        -9         3         3    544557        -6      0.3175E-13      0.7601E-01
     10        -9         2         3    544909        -6     -0.2220E-13      0.4400E-01
     11        -9         1         3    545261        -6      0.8660E-14      0.1600E-01
     12        -9         0         3    545613        -6      0.7772E-14      0.4000E-02
      0        -9        11         5    545970        -4     -0.1543E-13      0.1200E-01
      1        -9        10         5    546327        -4      0.6661E-14      0.4000E-01
      2        -9         9         5    546684        -4     -0.1832E-13      0.8000E-01
      3        -9         8         5    547041        -4     -0.1547E-12      0.1280    
      4        -9         7         5    547398        -4     -0.1865E-13      0.1680    
      5        -9         6         5    547755        -4     -0.3172E-12      0.1840    
      6        -9         5         5    548112        -4     -0.1497E-12      0.1720    
      7        -9         4         5    548469        -4     -0.1293E-12      0.1400    
      8        -9         3         5    548826        -4     -0.1026E-12      0.9601E-01
      9        -9         2         5    549183        -4      0.4441E-14      0.5600E-01
     10        -9         1         5    549540        -4     -0.1887E-14      0.2400E-01
     11        -9         0         5    549897        -4      0.1399E-13      0.8000E-02
      0        -9        10         7    550257        -2      0.7994E-14      0.8001E-02
      1        -9         9         7    550617        -2      0.1155E-13      0.3200E-01
      2        -9         8         7    550977        -2      0.6639E-13      0.7200E-01
      3        -9         7         7    551337        -2      0.8127E-13      0.1080    
      4        -9         6         7    551697        -2      0.1030E-12      0.1440    
      5        -9         5         7    552057        -2      0.2607E-12      0.1560    
      6        -9         4         7    552417        -2      0.1932E-13      0.1400    
      7        -9         3         7    552777        -2     -0.2764E-13      0.1040    
      8        -9         2         7    553137        -2     -0.2121E-13      0.6400E-01
      9        -9         1         7    553497        -2     -0.1232E-13      0.3200E-01
     10        -9         0         7    553857        -2      0.9326E-14      0.8001E-02
      0        -9         9         9    554218         0      0.7105E-14      0.1200E-01
      1        -9         8         9    554579         0      0.3331E-13      0.2800E-01
      2        -9         7         9    554940         0      0.2420E-13      0.5600E-01
      3        -9         6         9    555301         0     -0.9992E-14      0.9601E-01
      4        -9         5         9    555662         0     -0.4341E-13      0.1200    
      5        -9         4         9    556023         0     -0.3919E-13      0.1200    
      6        -9         3         9    556384         0      0.1554E-14      0.1040    
      7        -9         2         9    556745         0      0.2709E-13      0.6800E-01
      8        -9         1         9    557106         0      0.4108E-13      0.3600E-01
      9        -9         0         9    557467         0      0.1443E-13      0.1200E-01
      0        -9         8        11    557827         2     -0.1288E-13      0.8001E-02
      1        -9         7        11    558187         2     -0.2698E-13      0.2000E-01
      2        -9         6        11    558547         2     -0.2109E-14      0.4800E-01
      3        -9         5        11    558907         2     -0.1443E-13      0.7601E-01
      4        -9         4        11    559267         2      0.3553E-13      0.8800E-01
      5        -9         3        11    559627         2      0.3841E-13      0.8801E-01
      6        -9         2        11    559987         2      0.1621E-13      0.6400E-01
      7        -9         1        11    560347         2      0.8882E-14      0.3600E-01
      8        -9         0        11    560707         2     -0.2665E-14      0.1200E-01
      0        -9         7        13    561064         4     -0.1121E-13      0.8000E-02
      1        -9         6        13    561421         4     -0.1510E-13      0.2000E-01
      2        -9         5        13    561778         4     -0.6661E-14      0.3600E-01
      3        -9         4        13    562135         4     -0.1232E-13      0.5600E-01
      4        -9         3        13    562492         4      0.3042E-13      0.6400E-01
      5        -9         2        13    562849         4      0.9326E-14      0.5600E-01
      6        -9         1        13    563206         4      0.1132E-13      0.3600E-01
      7        -9         0        13    563563         4      0.3331E-13      0.1200E-01
      0        -9         6        15    563915         6     -0.9881E-14      0.4000E-02
      1        -9         5        15    564267         6      0.1554E-14      0.1600E-01
      2        -9         4        15    564619         6     -0.1699E-13      0.2800E-01
      3        -9         3        15    564971         6     -0.7661E-14      0.4000E-01
      4        -9         2        15    565323         6     -0.1821E-13      0.4000E-01
      5        -9         1        15    565675         6     -0.1221E-14      0.3200E-01
      6        -9         0        15    566027         6     -0.3220E-14      0.1600E-01
      0        -9         5        17    566372         8      0.6217E-14      0.4000E-02
      1        -9         4        17    566717         8     -0.8771E-14      0.8001E-02
      2        -9         3        17    567062         8     -0.1033E-13      0.2400E-01
      3        -9         2        17    567407         8     -0.3331E-14      0.2400E-01
      4        -9         1        17    567752         8     -0.6772E-14      0.2400E-01
      5        -9         0        17    568097         8      0.4441E-15      0.1200E-01
      0        -9         4        19    568433        10     -0.4552E-14      0.4000E-02
      1        -9         3        19    568769        10     -0.6661E-15      0.8001E-02
      2        -9         2        19    569105        10     -0.2998E-14      0.1200E-01
      3        -9         1        19    569441        10     -0.4330E-14      0.1600E-01
      4        -9         0        19    569777        10      0.6439E-14      0.8001E-02
      0        -9         3        21    570102        12     -0.7994E-14      0.4000E-02
      1        -9         2        21    570427        12     -0.3553E-14      0.4000E-02
      2        -9         1        21    570752        12      0.3553E-14      0.8001E-02
      3        -9         0        21    571077        12      0.7994E-14      0.8000E-02
      0        -9         2        23    571389        14     -0.2220E-15       0.000    
      1        -9         1        23    571701        14     -0.6661E-15      0.4001E-02
      2        -9         0        23    572013        14     -0.1887E-14      0.4000E-02
      0        -9         1        25    572310        16     -0.5773E-14      0.4000E-02
      1        -9         0        25    572607        16      0.5773E-14       0.000    
      0        -9         0        27    572887        18      0.1332E-14       0.000    
      0        -8         0       -28    572924       -36     -0.1857E-12       0.000    
      0        -8         1       -26    572996       -34     -0.2554E-12      0.4000E-02
      1        -8         0       -26    573068       -34     -0.3905E-12       0.000    
      0        -8         2       -24    573173       -32     -0.3365E-12       0.000    
      1        -8         1       -24    573278       -32      0.2573E-12      0.4001E-02
      2        -8         0       -24    573383       -32      0.8791E-12       0.000    
      0        -8         3       -22    573519       -30      0.1144E-12      0.4000E-02
      1        -8         2       -22    573655       -30      0.3539E-12      0.8000E-02
      2        -8         1       -22    573791       -30     -0.5931E-12      0.4001E-02
      3        -8         0       -22    573927       -30     -0.2676E-12      0.4000E-02
      0        -8         4       -20    574092       -28      0.9481E-13      0.4000E-02
      1        -8         3       -20    574257       -28      0.2396E-12      0.8001E-02
      2        -8         2       -20    574422       -28     -0.4844E-12      0.1200E-01
      3        -8         1       -20    574587       -28      0.3966E-12      0.1200E-01
      4        -8         0       -20    574752       -28     -0.5596E-12      0.8001E-02
      0        -8         5       -18    574944       -26      0.4796E-13      0.8000E-02
      1        -8         4       -18    575136       -26      0.3042E-13      0.1200E-01
      2        -8         3       -18    575328       -26     -0.9781E-13      0.2400E-01
      3        -8         2       -18    575520       -26     -0.2445E-12      0.2000E-01
      4        -8         1       -18    575712       -26      0.5080E-12      0.2000E-01
      5        -8         0       -18    575904       -26      0.6553E-12      0.1200E-01
      0        -8         6       -16    576121       -24      0.1710E-13      0.8000E-02
      1        -8         5       -16    576338       -24     -0.5596E-13      0.2000E-01
      2        -8         4       -16    576555       -24      0.2931E-12      0.3600E-01
      3        -8         3       -16    576772       -24     -0.1807E-12      0.3600E-01
      4        -8         2       -16    576989       -24      0.2112E-12      0.4000E-01
      5        -8         1       -16    577206       -24      0.4228E-12      0.3200E-01
      6        -8         0       -16    577423       -24     -0.3740E-12      0.1600E-01
      0        -8         7       -14    577663       -22      0.3864E-13      0.1200E-01
      1        -8         6       -14    577903       -22     -0.8060E-13      0.2800E-01
      2        -8         5       -14    578143       -22      0.2065E-13      0.4400E-01
      3        -8         4       -14    578383       -22     -0.2739E-12      0.6000E-01
      4        -8         3       -14    578623       -22      0.3404E-12      0.6800E-01
      5        -8         2       -14    578863       -22      0.4419E-12      0.6000E-01
      6        -8         1       -14    579103       -22     -0.3074E-12      0.4400E-01
      7        -8         0       -14    579343       -22      0.1090E-12      0.2000E-01
      0        -8         8       -12    579604       -20     -0.6972E-13      0.1200E-01
      1        -8         7       -12    579865       -20     -0.2065E-13      0.3600E-01
      2        -8         6       -12    580126       -20     -0.4330E-13      0.6000E-01
      3        -8         5       -12    580387       -20      0.1676E-12      0.8401E-01
      4        -8         4       -12    580648       -20      0.7290E-12      0.9601E-01
      5        -8         3       -12    580909       -20      0.1361E-11      0.9601E-01
      6        -8         2       -12    581170       -20      0.4063E-13      0.8000E-01
      7        -8         1       -12    581431       -20     -0.1954E-13      0.5600E-01
      8        -8         0       -12    581692       -20     -0.7683E-13      0.2400E-01
      0        -8         9       -10    581972       -18     -0.5229E-13      0.1600E-01
      1        -8         8       -10    582252       -18     -0.9703E-13      0.4400E-01
      2        -8         7       -10    582532       -18      0.1301E-12      0.7200E-01
      3        -8         6       -10    582812       -18     -0.1489E-12      0.1080    
      4        -8         5       -10    583092       -18     -0.4308E-13      0.1320    
      5        -8         4       -10    583372       -18      0.3424E-12      0.1360    
      6        -8         3       -10    583652       -18     -0.1538E-12      0.1280    
      7        -8         2       -10    583932       -18      0.5818E-13      0.1000    
      8        -8         1       -10    584212       -18      0.7527E-13      0.6400E-01
      9        -8         0       -10    584492       -18      0.5929E-13      0.2800E-01
      0        -8        10        -8    584789       -16     -0.1954E-13      0.1600E-01
      1        -8         9        -8    585086       -16     -0.8060E-13      0.4800E-01
      2        -8         8        -8    585383       -16      0.3575E-13      0.8801E-01
      3        -8         7        -8    585680       -16      0.1621E-12      0.1320    
      4        -8         6        -8    585977       -16     -0.5462E-13      0.1640    
      5        -8         5        -8    586274       -16      0.6364E-12      0.1800    
      6        -8         4        -8    586571       -16      0.7772E-14      0.1760    
      7        -8         3        -8    586868       -16      0.3531E-13      0.1480    
      8        -8         2        -8    587165       -16      0.1270E-12      0.1080    
      9        -8         1        -8    587462       -16     -0.8893E-13      0.6400E-01
     10        -8         0        -8    587759       -16     -0.3353E-13      0.2000E-01
      0        -8        11        -6    588071       -14     -0.3397E-13      0.2000E-01
      1        -8        10        -6    588383       -14      0.2798E-13      0.5200E-01
      2        -8         9        -6    588695       -14      0.1315E-12      0.1000    
      3        -8         8        -6    589007       -14      0.2858E-12      0.1480    
      4        -8         7        -6    589319       -14      0.1483E-12      0.1960    
      5        -8         6        -6    589631       -14      0.5329E-13      0.2160    
      6        -8         5        -6    589943       -14      0.1206E-12      0.2160    
      7        -8         4        -6    590255       -14      0.5485E-13      0.1920    
      8        -8         3        -6    590567       -14      0.1790E-12      0.1520    
      9        -8         2        -6    590879       -14      0.2864E-13      0.9201E-01
     10        -8         1        -6    591191       -14      0.1066E-13      0.4800E-01
     11        -8         0        -6    591503       -14      0.1621E-13      0.1600E-01
      0        -8        12        -4    591828       -12      0.6417E-13      0.2000E-01
      1        -8        11        -4    592153       -12     -0.6273E-13      0.5600E-01
      2        -8        10        -4    592478       -12      0.2287E-12      0.1040    
      3        -8         9        -4    592803       -12      0.1965E-12      0.1600    
      4        -8         8        -4    593128       -12      0.1130E-12      0.2120    
      5        -8         7        -4    593453       -12     -0.4711E-12      0.2440    
      6        -8         6        -4    593778       -12     -0.1349E-12      0.2440    
      7        -8         5        -4    594103       -12      0.2471E-12      0.2200    
      8        -8         4        -4    594428       -12      0.2141E-12      0.1720    
      9        -8         3        -4    594753       -12     -0.4596E-13      0.1160    
     10        -8         2        -4    595078       -12      0.2953E-13      0.6800E-01
     11        -8         1        -4    595403       -12      0.3331E-14      0.3200E-01
     12        -8         0        -4    595728       -12      0.1532E-13      0.1200E-01
      0        -8        13        -2    596064       -10      0.3086E-13      0.1600E-01
      1        -8        12        -2    596400       -10      0.6883E-14      0.5600E-01
      2        -8        11        -2    596736       -10      0.5107E-13      0.1040    
      3        -8        10        -2    597072       -10      0.7572E-13      0.1640    
      4        -8         9        -2    597408       -10      0.2236E-12      0.2200    
      5        -8         8        -2    597744       -10     -0.2879E-12      0.2480    
      6        -8         7        -2    598080       -10      0.2922E-12      0.2520    
      7        -8         6        -2    598416       -10     -0.2229E-12      0.2320    
      8        -8         5        -2    598752       -10     -0.9548E-14      0.1840    
      9        -8         4        -2    599088       -10     -0.1221E-14      0.1320    
     10        -8         3        -2    599424       -10     -0.1243E-13      0.8000E-01
     11        -8         2        -2    599760       -10      0.3553E-14      0.4000E-01
     12        -8         1        -2    600096       -10     -0.4996E-14      0.1600E-01
     13        -8         0        -2    600432       -10      0.9326E-14      0.4000E-02
      0        -8        14         0    600777        -8      0.3708E-13      0.1600E-01
      1        -8        13         0    601122        -8     -0.8327E-14      0.5200E-01
      2        -8        12         0    601467        -8      0.5418E-13      0.9601E-01
      3        -8        11         0    601812        -8      0.3133E-12      0.1560    
      4        -8        10         0    602157        -8      0.5773E-14      0.2120    
      5        -8         9         0    602502        -8      0.4285E-13      0.2440    
      6        -8         8         0    602847        -8      0.4150E-12      0.2480    
      7        -8         7         0    603192        -8      0.2054E-12      0.2280    
      8        -8         6         0    603537        -8      0.1448E-12      0.1840    
      9        -8         5         0    603882        -8      0.7616E-13      0.1280    
     10        -8         4         0    604227        -8      0.3042E-13      0.8000E-01
     11        -8         3         0    604572        -8      0.1776E-14      0.4400E-01
     12        -8         2         0    604917        -8      0.5329E-14      0.1600E-01
     13        -8         1         0    605262        -8      0.5107E-14      0.8001E-02
     14        -8         0         0    605607        -8      0.1066E-13       0.000    
      0        -8        13         2    605959        -6     -0.4441E-15      0.1600E-01
      1        -8        12         2    606311        -6     -0.2509E-13      0.4400E-01
      2        -8        11         2    606663        -6      0.2287E-13      0.8801E-01
      3        -8        10         2    607015        -6     -0.5895E-13      0.1400    
      4        -8         9         2    607367        -6     -0.1565E-12      0.1960    
      5        -8         8         2    607719        -6      0.3375E-12      0.2280    
      6        -8         7         2    608071        -6      0.3901E-12      0.2360    
      7        -8         6         2    608423        -6      0.8127E-13      0.2080    
      8        -8         5         2    608775        -6      0.6573E-13      0.1680    
      9        -8         4         2    609127        -6      0.9992E-14      0.1160    
     10        -8         3         2    609479        -6     -0.4019E-13      0.6800E-01
     11        -8         2         2    609831        -6      0.8216E-14      0.3200E-01
     12        -8         1         2    610183        -6      0.3775E-14      0.1600E-01
     13        -8         0         2    610535        -6      0.7105E-14      0.4000E-02
      0        -8        12         4    610892        -4     -0.2376E-13      0.1200E-01
      1        -8        11         4    611249        -4     -0.3397E-13      0.3600E-01
      2        -8        10         4    611606        -4     -0.1161E-12      0.7600E-01
      3        -8         9         4    611963        -4     -0.1751E-12      0.1280    
      4        -8         8         4    612320        -4     -0.3975E-12      0.1760    
      5        -8         7         4    612677        -4     -0.3023E-12      0.2080    
      6        -8         6         4    613034        -4     -0.1097E-12      0.2120    
      7        -8         5         4    613391        -4     -0.2123E-12      0.1840    
      8        -8         4         4    613748        -4      0.6439E-14      0.1440    
      9        -8         3         4    614105        -4     -0.1044E-13      0.9201E-01
     10        -8         2         4    614462        -4      0.1932E-13      0.4800E-01
     11        -8         1         4    614819        -4      0.4441E-15      0.2400E-01
     12        -8         0         4    615176        -4      0.4885E-14      0.4000E-02
      0        -8        11         6    615536        -2     -0.9992E-14      0.1200E-01
      1        -8        10         6    615896        -2     -0.2243E-13      0.3200E-01
      2        -8         9         6    616256        -2     -0.5518E-13      0.6800E-01
      3        -8         8         6    616616        -2     -0.8038E-13      0.1120    
      4        -8         7         6    616976        -2     -0.1792E-12      0.1600    
      5        -8         6         6    617336        -2     -0.2559E-12      0.1840    
      6        -8         5         6    617696        -2     -0.2236E-12      0.1800    
      7        -8         4         6    618056        -2     -0.1499E-12      0.1520    
      8        -8         3         6    618416        -2     -0.4263E-13      0.1080    
      9        -8         2         6    618776        -2     -0.7960E-13      0.6400E-01
     10        -8         1         6    619136        -2      0.1488E-13      0.3200E-01
     11        -8         0         6    619496        -2      0.8660E-14      0.8001E-02
      0        -8        10         8    619857         0      0.2220E-15      0.8000E-02
      1        -8         9         8    620218         0      0.1887E-13      0.2800E-01
      2        -8         8         8    620579         0      0.4441E-15      0.5600E-01
      3        -8         7         8    620940         0      0.3153E-13      0.1000    
      4        -8         6         8    621301         0      0.1998E-14      0.1360    
      5        -8         5         8    621662         0      0.3508E-12      0.1560    
      6        -8         4         8    622023         0     -0.1399E-13      0.1480    
      7        -8         3         8    622384         0      0.2398E-13      0.1120    
      8        -8         2         8    622745         0      0.4885E-14      0.7201E-01
      9        -8         1         8    623106         0      0.2243E-13      0.3600E-01
     10        -8         0         8    623467         0      0.8882E-14      0.1200E-01
      0        -8         9        10    623827         2     -0.1399E-13      0.8000E-02
      1        -8         8        10    624187         2      0.2176E-13      0.2000E-01
      2        -8         7        10    624547         2      0.2709E-13      0.5200E-01
      3        -8         6        10    624907         2      0.1732E-13      0.8000E-01
      4        -8         5        10    625267         2      0.1288E-13      0.1080    
      5        -8         4        10    625627         2      0.6306E-13      0.1160    
      6        -8         3        10    625987         2      0.3375E-13      0.1040    
      7        -8         2        10    626347         2      0.1910E-13      0.7200E-01
      8        -8         1        10    626707         2      0.1221E-13      0.4000E-01
      9        -8         0        10    627067         2      0.1510E-13      0.1200E-01
      0        -8         8        12    627424         4     -0.1754E-13      0.4000E-02
      1        -8         7        12    627781         4      0.2665E-14      0.2000E-01
